AAPL,9th Circuit asks Calif. high court to decide Apple security check case,"Apple's Cook says he disagrees with Trump, vows donations to rights groups"
ABBV,BRIEF-Abbvie's Maviret approved by Health Canada for the treatment of chronic hepatitis C in all major genotypes
ADP,BRIEF-Automatic Data Processing comments on Pershing Square investor presentation,"BRIEF-Hedge fund manager Robert Chapman says he is ""short"" on Automatic Data Processing - CNBC",Pershing Square's Ackman says ADP needs to streamline
AJG,BRIEF-Arthur J. Gallagher & Co acquires Ballard Benefit Works Inc
AMAT,"Applied Materials beats profit estimates, shares rise",BRIEF-Applied Materials reports qtrly non-GAAP EPS of $0.86,Applied Materials quarterly profit jumps 83.2 pct
AMGN,BRIEF-Amgen and Humana partner for improved health outcomes
ANTM,BRIEF-EndoPredict receives positive coverage decisions from Medicare and Anthem
BA,India clears purchase of six Boeing helicopters in $650 million deal,India clears purchase of six Boeing helicopters in $650 mln deal - official
BDX,BRIEF-FDA provides update on its investigation into inaccurate results from certain lead tests
BK,BRIEF-Nicholas Donofrio to retire from Bank of New York Mellon board effective sept 30
BLK,BlackRock's largest mutual fund boosts energy holdings: manager,BlackRock's largest mutual fund boosts energy holdings -manager
C,BRIEF-Wirecard sees Citi prepaid adding more than 13 mln euros to FY EBITDA
COP,Conoco to start dismantling historical Norwegian oil platform
CSCO,"Cisco's security business revenue misses estimates, shares drop"
CSX,CSX chief executive bashes U.S. trade groups over rail complaints,CSX's Hunter Harrison bashes U.S. trade groups over rail complaints
CTL,BRIEF-Corvex Management reports 6.6 pct stake in CenturyLink
CVX,"Glencore, Chevron enter Mexico's recently opened fuel market",Chevron says to enter Mexican fuel market in local partnership
DD,BRIEF-South Africa's competition tribunal conditionally approves Dowdupont and Dow Chemical Co and E.I. Du Pont de Nemours and Co merger
DE,Deere shares reap bounty as quarterly test looms
DOW,BRIEF-South Africa's competition tribunal conditionally approves Dowdupont and Dow Chemical Co and E.I. Du Pont de Nemours and Co merger
EIX,BRIEF-Edison International files for potential offering of senior notes due 2022
FOXA,"BRIEF-Telstra Corporation says Foxtel, Fox Sports Australia to combine"
FSLR,BRIEF-D. E. Shaw Renewable Investments to buy Cuyama solar project from First Solar
GE,"BRIEF-GE and AGL to develop Australia's largest wind farm in Coopers Gap, Queensland"
GILD,BRIEF-Gilead receives approval in Canada for Vosevi for re-treatment of certain patients with chronic hep c virus infection
GM,Car owners' lawyers accuse GM of threats in ignition switch deal,GM creditor trust drops settlement with ignition switch plaintiffs
GPS,"Gap shares rise as Old Navy again boosts results, forecast",BRIEF-Gap Inc Q2 earnings per share $0.68,"Gap same-store sales tops estimates, ups profit forecast; shares jump"
HD,BRIEF-Home Depot sets quarterly dividend of $0.89 per share,BRIEF-‍Home Depot converting 50 rooftops to solar farms​
HRL,BRIEF-Hormel Foods adds to its foodservice portfolio with the acquisition of Fontanini Italian Meats and Sausages
HST,BRIEF-Host hotels & resorts - Mackenzie Capital affiliates made offer for up to 240k OP units of co​
HUM,BRIEF-Humana sets quarterly cash dividend of $0.40 per share,BRIEF-Amgen and Humana partner for improved health outcomes
LMT,Lockheed Martin awarded part of $499 million U.S. defense contract: Pentagon
MMC,UPDATE 1-Global insured losses from disasters drop in H1 2017 - Swiss Re
MOS,BRIEF-Mosaic announces quarterly dividend of $0.15 per share
MRK,FDA expands use of AstraZeneca/Merck ovarian cancer drug,FDA approves expanded use of AstraZeneca ovarian cancer drug,Fitch Affirms Merck at 'A'; Outlook Stable
MS,BRIEF-‍morgan Stanley​ reports 5.2 pct passive stake in PHH Corp as on Aug 9
MYL,"Mylan, U.S. finalize $465 million EpiPen settlement",BRIEF-Mylan finalizes settlement on Medicaid rebate classification for Epipen
NOV,BRIEF-National Oilwell Varco sets regular quarterly cash dividend
PFE,BRIEF-Pfizer receives FDA approval for BESPONSA (inotuzumab ozogamicin),FDA approves Pfizer's drug for rare blood cancer,BRIEF-U.S. FDA approves Pfizer's leukemia drug Besponsa 
RIG,Transocean-Songa Offshore: Who Is Next On My Bucket List?,Fitch Affirms Transocean Inc. at 'B+'; Outlook Negative,Transocean-Songa Offshore Acquisition Spells Great Things
URI,United Rentals to buy equipment rental chain Neff for about $1.3 billion,United Rentals to buy Neff Corp for about $1.3 bln,BRIEF-United Rentals to buy Neff Corporation for about $1.3 bln
WMT,Wal-Mart's profit margins fall; quarterly outlook disappoints,US STOCKS-Wall St falls on concerns over Trump's pro-growth policy,Britain's Asda reports first sales growth in three years,BRIEF-Wal-Mart Stores Q2 adj. earnings per share $1.08,Wal-Mart's comparable sales rise for 12th straight quarter
