AAL,"American Airlines asks court to end ""devastating"" slowdown by unions"
AAPL,Japan Display says has not received notice about Chinese investment,Trump talks trade with Apple CEO Cook as China dispute looms
AMZN,Hate crimes law applied to Amazon employee's attack on gay co-worker - 4th Circuit
AVGO,Broadcom's $2 billion warning rattles global chip sector,"US STOCKS-Wall Street steadies, Broadcom warning hits chip stocks",US STOCKS-Wall Street drops as Broadcom warning hits chip stocks,Europe closes in the red as Broadcom warning rocks chip sector,US STOCKS-Wall St drops as Broadcom warning pushes chip stocks lower,US STOCKS-Wall Street drops as Broadcom warning hits chip sector,"US STOCKS-Wall St to open lower on Broadcom warning, Chinese gloom","US STOCKS-Futures drop on Broadcom warning, Chinese gloom",Chipmakers drag European shares lower after Broadcom shock
BA,Boeing wins $6.5 billion U.S. defense contract: Pentagon,"Airbus readies A321XLR jetliner launch, sees A330neo sales",Boeing to buy aerospace interiors company EnCore Group,Norwegian Air expects Boeing 737 MAX fleet to remain grounded until end of August,Oman Air plans Airbus talks unless Boeing provides 737 Max support plan
COP,Norway wealth fund must ditch ConocoPhillips after index review
ED,Power producers to appeal bankruptcy court ruling on PG&E energy contracts
FDX,China launches inquiry into FedEx parcel delivery errors: Xinhua,UPDATE 1-China launches inquiry into FedEx parcel delivery errors - Xinhua,China sent official inquiry to FedEx regarding parcels delivery -Xinhua
IBM,IBM settles claims over Maryland health exchange for $14.8 million
NEE,Power producers to appeal bankruptcy court ruling on PG&E energy contracts
PCG,Power producers to appeal bankruptcy court ruling on PG&E energy contracts,Power producers to appeal bankruptcy court ruling on PG&E energy contracts
RTN,Airbus urges UTC not to be distracted by Raytheon deal
SE,Ex-president of Sea Ltd launches PE firm to back Southeast Asia start-ups
TGT,Target expands same-day shipping as delivery war heats up
UTX,Airbus urges UTC not to be distracted by Raytheon deal
VZ,Explainer: Why is Huawei seeking $1 billion patent deal with Verizon?
WMT,Over 600 U.S. companies urge Trump to resolve trade dispute with China: letter
