AAPL,GLOBAL MARKETS-Apple's shock warning sends investors to safe-haven assets,RPT-UPDATE 2-Apple shares dive; rare revenue warning drags global markets,Apple shares dive; rare revenue warning drags global markets,"Yen climbs on safe-haven appeal, diminishing U.S. rate hike hopes",GLOBAL MARKETS-Apple's shock warning sends investors to safe-haven assets,GLOBAL MARKETS-Apple's shock warning sends investors to safe-haven assets,Apple sales should pick up when U.S.-China strike trade deal: Trump adviser,Apple's warning a bad omen for Wall Street bulls,METALS-Growth jitters pressure copper to 18-month low,Apple warning shakes European shares as tech stocks tumble,"US STOCKS-Wall St sinks 2 pct on weak factory data, Apple shock","TREASURIES-Yields down after weak manufacturing data, Apple warning",Apple sales should pick up when U.S.-China strike trade deal -Trump adviser,FOREX-Yen climbs on safe-haven appeal amid China growth fears,"US STOCKS-Wall Street rattled by Apple's sales warning, weak factory data",GLOBAL MARKETS-Apple shock sends investors to safe havens; 'flash crash' jolts currencies,CANADA STOCKS-TSX falls at open as Apple worries weigh on tech stocks,US STOCKS SNAPSHOT-Wall St opens lower as Apple sales warning drags tech,Qualcomm posts court ordered bonds to stop iPhone sales in Germany,Shares in Apple supplier AMS plunge 20 percent,US STOCKS-Wall Street rattled by Apple's sales warning,Apple cuts sales forecast as China sales weaken; iPhone pricing in focus,US STOCKS-Futures rocked by Apple's China warning as earnings loom,CANADA STOCKS-Futures slip as Apple's slashed quarter forecast hurts global stocks,UPDATE 1-Apple's warning keeps downward pressure on German Bund yields,GLOBAL MARKETS-Apple bombshell sends investors to safe havens; 'flash crash' jolts currencies,RPT-Apple's warning a bad omen for Wall Street bulls,SE Asia Stocks-Philippines top gainer; Vietnam sinks on Apple woes,"EMERGING MARKETS-Emerging stocks, FX slide; Apple revenue warning hurts risk sentiment","GLOBAL MARKETS-Apple bombshell rocks European, Asian shares; 'flash crash' jolts currencies",Apple's warning keeps downward pressure on German Bund yields,"Hong Kong stocks slip on Apple trouble, flat A-shares",Apple warning shakes European shares as chipmakers tumble,"GLOBAL MARKETS-Apple, China worries pummel Asian shares; 'flash crash' jolts currencies","GLOBAL MARKETS-Apple warning, China worries hit Asian shares; 'flash crash' jolts currencies","For Warren Buffett, sinking Apple shares a wish come true","For Warren Buffett, sinking Apple shares a wish come true","Wall Street ekes out gain, Apple cuts revenue forecast after the bell","GLOBAL MARKETS-Shares skid as Apple warning stokes growth fears, 'flash crash' sweeps currencies"
AMGN,"Teva, Amgen end dispute over generic Cinacalcet HCl tablets",CORRECTED-BRIEF-Teva And Amgen Resolve Ongoing Dispute Over Teva's Generic Cinacalcet HCl Product
BIIB,Fed Circuit declines to reconsider order upholding Biogen MS drug patents
BLK,Latin America stockpicker at BlackRock is leaving company
BMY,Deals of the day-Mergers and acquisitions,Breakingviews - Bristol-Myers takes $74 bln bet against the market,Father and son advised on opposite sides of Bristol-Celgene deal,Father and son advised on opposite sides of Bristol-Celgene deal,Cost to insure Bristol-Myers debt jumps as leverage balloons,UPDATE 1-Cost to insure Bristol-Myers debt jumps as leverage balloons,Cost to insure Bristol-Myers debt hits highest since 2010,Bristol-Myers to buy Celgene for $74 bln
DAL,Delta shares fall 10 percent on lowered outlook; drags down rivals,Delta shares fall 10 pct on lowered quarterly outlook; drags down rivals
GM,"Reuss, 35-year GM veteran, to succeed Ammann as president","UAW sues GM over temporary workers, escalating fight over job cuts",UAW sues GM over use of temporary workers at Indiana plant,GM names Mark Reuss company president,General Motors' new vehicle sales drop 2.7 pct in fourth quarter
GOOG,Alphabet's life science tech unit Verily raises $1 billion from investors,Alphabet's Verily announces $1 bln investment round
GOOGL,Alphabet's life science tech unit Verily raises $1 billion from investors,Alphabet's Verily announces $1 bln investment round
JNJ,U.S. drugmaker J&J's India sales dip 3 percent in 2017/18: filing
JWN,Nordstrom heir Blake Nordstrom dies at 58
KO,Deals of the day-Mergers and acquisitions
LUV,Southwest Airlines co-founder Herb Kelleher dies
QCOM,Qualcomm posts court ordered bonds to stop iPhone sales in Germany
RIG,BRIEF-Transocean Announces Cash Tender Offers
RTN,Raytheon enters into 250 mln stg contract with UK Ministry of Defence
SBUX,Coffee startup Luckin plans to overtake Starbucks in China this year,"Chinese coffee startup Luckin plans to open 2,500 stores this year",Breakingviews - Starbucks will start brewing a venti Chinese deal
VLO,Valero reports oil product leak in Britain's Milford Haven waterway
