AAL,"UPDATE 1-Egypt to introduce stamp duty in May, targets 1-1.5 bln pounds in revenues"
AAPL,TSMC says to decide on U.S. chip plant next year
ABBV,BRIEF-Abbvie CEO Richard Gonzalez's FY 2016 total compensation was $21 mln
ADBE,Wall Street drifts lower; investors worry about tax-cut delay
AFL,BRIEF-Aflac pursuing investment opportunities targeting early-stage cos
AGN,BRIEF-Juvéderm Vollure XC approved by FDA for correction of facial wrinkles and folds
AJG,BRIEF-Arthur J Gallagher buys Nicoud Insurance Services
AVY,BRIEF-Avery Dennison names Gregory Lovins as interim CFO
AXP,BRIEF-American Express CEO Chenault's FY 2016 total compensation $17.5 mln
BAC,"MOVES-Bank Of America, Alcentra Group, Crestline Investors",MOVES-Bank of America hires Bischof from Morgan Stanley to co-head unit
BMY,"BRIEF-Bristol-Myers Squibb, Cytomx Therapeutics extend worldwide collaboration"
CB,BRIEF-Chubb Ltd CEO Evan Greenberg's 2016 total compensation was $24.4 mln vs $20.4 mln in 2015
CI,"Arrest warrant issued for litigation financier, foreign lawyer in $180 million case v. Cigna"
CMCSA,BRIEF-Comcast increases internet speeds for many Kansas city area customers,BRIEF-Comcast Corp says Dave Watson to become CEO of Comcast Cable
COST,BRIEF-Costco Wholesale Corp elects Kenneth Denman to board
CVS,"When CVS stopped selling cigarettes, some customers quit smoking"
DAL,BRIEF-Delta to begin Seattle to Chicago-O'hare service in June 2017
EBAY,BRIEF-EBay says to roll out guaranteed delivery for 20 mln items
FE,BRIEF-FirstEnergy expects to invest $166 million in 2017 on infrastructure projects in Mon Power area
FLR,BRIEF-Fluor's Stork secures new five-year maintenance contract with Huntsman
GE,EU clears GE acquisition of Danish rotor blade maker LM Wind Power,"BRIEF-General Electric says to further invest in machines, reconstruction of factory in Karlovac"
GILD,BRIEF-Gilead Sciences says EPCLUSA added to Liste des médicaments de la RAMQ
GPS,"BRIEF-Gap Inc - as of Jan 28, 2017, co had workforce of about 135,000 employees"
GS,Goldman not liable for fraud in auction-rate lawsuit - ruling
HCA,"BRIEF-HCA Holdings -unit entered into joinder agreement to refinance existing senior secured term B-6 loan credit facility maturing on March 18, 2023"
HOG,BRIEF-Harley-Davidson CEO Matthew Levatich's 2016 total compensation $9.4 mln
IBM,IBM launches enterprise-ready blockchain service,IBM launches enterprise-ready blockchain service,"BRIEF-IBM, SecureKey to deliver blockchain-based digital identity network for consumers"
IFF,BRIEF-International Flavors & Fragrances CEO Andreas Fibig's FY 2016 total compensation was $6.2 mln vs $6.2 mln in FY 2015
KR,Target names Kroger veteran Jeff Burt new grocery chief,BRIEF-Kroger says names Joe Grieshaber president of Fred Meyer Stores,Target names Kroger veteran Jeff Burt new grocery chief
LLY,BRIEF-Eli Lilly and Co says CEO John Lechleiter's 2016 total compensation was $18.4 mln
MS,BRIEF-Energy XXI Gulf Coast retains Morgan Stanley to assist with strategic plan
MSFT,BRIEF-Castellum leases to Microsoft in Lund
MYL,"BRIEF-Mylan receives tentative approval from U.S. FDA for ""TLE400"" under PEPFAR"
NKE,Adidas takes the sweat out of sweater shopping with in-store machine
OI,BRIEF-Owens-Illinois says OI European Group launches offering of Euro 200 mln of senior notes
QCOM,BRIEF-Qualcomm 205 Mobile Platform brings 4G connectivity entry-level feature phones
RIG,Deals of the day-Mergers and acquisitions,Newcomer Borr scoops up Transocean rigs for $1.4 billion as dealmaking heats up,BRIEF-Keppel Corp says unit signed agreement with Borr Drilling for Transocean rigs,Transocean Sells The Entire Jack-Up Fleet,Borr Drilling to buy 15 Transocean rigs in $1.35 billion deal,BRIEF-Borr Drilling to buy 15 rigs from Transocean in $1.35 bln deal,Transocean: Speculating On Offshore Drilling
SYF,BRIEF-Synchrony Financial to buy GPShopper
TGT,Target names Kroger veteran Jeff Burt new grocery chief,Target names Kroger veteran Jeff Burt new grocery chief,"BRIEF-Target names Jeff Burt senior vice president, grocery, fresh food and beverage",BRIEF-Target announces first Midtown Manhattan store
USB,BRIEF-U.S. Bancorp says to offer mobile payments for Visa commercial cards
VRTX,Vertex investor can proceed with records lawsuit - Mass. top court
WFC,Credit card applications drop at Wells Fargo in February,UPDATE 1-Credit card applications drop at Wells Fargo in February,Credit card applications drop at Wells Fargo in February,BRIEF-Wells Fargo reports February retail banking customer activity
WMT,Wal-Mart to launch investment arm in e-commerce push
