AGN,Allergan must face antitrust lawsuits over Restasis - judge
AMT,Brazil regulators approve American Tower purchase of Cemig assets
AMZN,"Amazon workers must be paid for security checks under Nevada, Arizona law - 6th Circuit","Amazon considering opening up to 3,000 cashierless stores by 2021: Bbg","Amazon considering opening up to 3,000 cashierless stores by 2021 -Bbg",Amazon's use of merchant data under EU microscope,Amazon's use of merchant data under EU microscope,"Amazon, Samara buy India's 'More' retail chain for $580 million: CNBC TV18","Amazon, Samara buy India's 'More' retail chain - CNBC TV18",Amazon launches in Turkey
AN,AutoNation's Mike Jackson to step down as CEO next year,AutoNation starts search for a CEO as Jackson steps back,AutoNation's Mike Jackson to step down as CEO next year
BA,VSMPO-Avisma and Boeing launch new titanium joint venture in Russia
BAC,Bank of America to pay $30 million 'manipulation' penalty: CFTC,CFTC orders Bank of America to pay $30 million penalty
BK,"KPMG admits misconduct on BNY Mellon reports, says watchdog"
D,Dominion Energy to buy rest of Dominion Energy Midstream Partners
EFX,"RPT-UK regulator fines Equifax Ltd 500,000 pounds for 2017 security breach","UK regulator fines Equifax Ltd 500,000 pounds for 2017 security breach"
GS,Goldman names Dan Dees as new investment banking co-chief,Goldman names Dan Dees as new investment-banking co-chief: Bloomberg,Goldman Sachs nears deal to sell its fintech app: source,Goldman Sachs nears deal to sell its fintech app - WSJ
MCD,Luxembourg welcomes EU ruling on McDonald's taxes
MSFT,"US STOCKS-Banks lift S&P, Dow; Nasdaq weighed by Microsoft","US STOCKS-S&P, Dow lifted by financials; Microsoft pressures Nasdaq",Microsoft introduces HoloLens to businesses through Dynamics 365 apps
NFLX,Naspers frees cash-rich Multichoice to take on Netflix & co
SPGI,Platts edges closer to dated Brent revamp with European pricing for U.S. oil
WMT,"Amazon, Samara buy India's 'More' retail chain for $580 million: CNBC TV18"
