AAL,American Airlines resumes flying over Russian airspace after one-day halt
ADS,BRIEF-Alliance Data Provides Card Services Performance Update For March 2018
AGN,Allergan to pay $3.5 mln over U.S. claims of defective Lap-Bands
AIV,BRIEF-Developer Carl Dranoff Sells Six Philadelphia Area Apartment Communities To Aimco
ALB,BRIEF-Albemarle Corp Announces Appointment Of Glen Merfeld As Chief Technology Officer For Lithium Business
AMZN,Drug suppliers' shares rise as looming Amazon threat appears to ease,Pentagon revises request for cloud computing services,"Amazon shelves plans to sell, distribute drugs to hospitals- CNBC",BRIEF-Amazon has shelved plan to sell and distribute pharmaceutical products to hospitals - CNBC,Fnac Darty strengthens ties with Google in bid to tackle Amazon
ATVI,BRIEF-Activision Blizzard Partners With Nielsen On Esports Brand Valuation
AXP,BRIEF-American Express Reports Preliminary Card Member Loans Stats For March
BA,BRIEF-WheelTug Announces Signing Of A Slot Agreement For 15 Boeing 737Ng And Airbus A320 Family Aircraft
BAC,BRIEF-Bank Of America's Credit Card Delinquency Rate 1.69 Pct At March End,BRIEF-Bank Of America Reports Qtrly EPS Of $0.62,"BofA's profit rises on higher interest rates, loan growth"
BMY,BRIEF-Bristol-Myers Squibb Collaborates With Janssen To Develop & Commercialize Factor XIa Inhibitors,BRIEF-Janssen Collaborates With Bristol-Myers Squibb To Develop & Commercialize Factor XIa Inhibitors,BRIEF-Bristol-Myers Says Opdivo Demonstrated Sustained Overall Survival Advantage Over Standard Of Care In Patients With Recurrent Or Metastatic Squamous Cell Carcinoma Of The Head And Neck,BRIEF-Bristol-Myers Says FDA Approves Opdivo + Yervoy Combo For Treating Patients With Renal Cell Carcinoma,BRIEF-Bristol-Myers Squibb Says Cancer Drug Combo Reduces Death Risk By 42 Pct
BSX,BRIEF-Boston Scientific Prevails In European Patent Dispute With Edwards Lifesciences
C,BRIEF-Citigroup Says Credit Card Charge-Offs 2.78 Percent In March
CME,"BRIEF-CME Group Says Q1 Average Daily Volume Of 4.7 Mln Contracts, Up 38 pct From Q1 2017"
COP,"BRIEF-Conocophillips Says Was Able To Drill A Total Of 6 Wells, Including An Additional Willow Appraisal Well On Western North Slope"
CSCO,BRIEF-Gong.Io Extends A1 Funding Round With Investment From Cisco Investments
CTSH,BRIEF-Cognizant And A Consortium Of Indian Life Insurers Announced That They Have Developed A Blockchain Solution To Facilitate Cross-Company Data-Sharing
CVS,BRIEF-CVS Health Appoints Kevin Hourican As President Of CVS Pharmacy,BRIEF-Cvs Health Expands Safe Drug Disposal At CVS Pharmacy Locations In West Virginia To Help Combat Opioid Abuse
CVX,BRIEF-Chevron Reports A 6.2 Pct Passive Stake In California Resources
DAL,BRIEF-Delta Air Lines Files Preliminary Prospectus Supplement Related To A Potential Four-Part Notes Offering
DFS,BRIEF-Discover Financial Services Credit Card Delinquency Rate 1.80 Pct At March End Vs 1.84 Pct At February End
EBAY,BRIEF-eBay Says President And CEO Devin Wenig's FY 2017 Total Compensation Was $17.7 Million
EL,BRIEF-Estée Lauder Companies Elects Two New Members To Its Board Of Directors
EW,BRIEF-Boston Scientific Prevails In European Patent Dispute With Edwards Lifesciences
FB,Breakingviews - Netflix’s advantage is Facebook’s weakness,Exclusive: BlackRock's biggest stock-picking fund likes Facebook shares,Majority of divisive Facebook ads bought by 'suspicious groups': study,Zuckerberg testimony undermines Facebook stance in terrorism case: U.S. court filing,Philippines complains Facebook fact-checkers are biased
FDX,BRIEF-Fedex Freight President & CEO Michael Ducker To Retire August 15
FTI,BRIEF-TechnipFMC awarded contract for Tortue/Ahmeyim development FPSO unit
FTV,BRIEF-Fortive Says President And CEO James Lico's FY 2017 Total Compensation Was $11.4 Million
GM,South Korea minister says GM Korea needs to be able to survive on own in long-term
GS,BRIEF-Marcus By Goldman Sachs Announces Acquisition Of Clarity Money
GT,BRIEF-Goodyear Tire And Bridgestone Americas Announce Deal To Form A 50/50 JV
HAS,BRIEF-Hasbro Announces Toy Recycling Program
HON,BRIEF-Honeywell Provides Cryogenic Gas Processing Plant To Caprock Midstream,BRIEF-Ball Aerospace - To Collaborate With Honeywell For Optical Communication Datalinks Products
HPE,"BRIEF-Hewlett Packard Enterprise Says Collaborating With Arm, Suse, 3 UK Universities To Accelerate Adoption Of Supercomputer Applications In UK"
IBM,"BRIEF-Marsh Collaborates With IBM, ACORD, ISN To Apply Blockchain Technology"
IFF,Givaudan turns to Haitian roots for anti-wrinkle ingredient
JNJ,U.S. Supreme Court declines to review whistleblower case against J&J's DePuy,J&J Baby Powder litigation takes new focus with asbestos claims
JPM,BRIEF-Jpmorgan Chase & Co - Credit Card Delinquency Rate 1.22 Pct At March End V/s 1.24 Pct At February End
KR,"BRIEF-Kroger Co, Subsidiaries To Offer Associates An Employee Education Benefit Of Up To $3,500 Annually"
KSS,BRIEF-Kohl’S Corporation Announces Pricing For Cash Tender Offer,BRIEF-Kohl’s Increases Amount Of Notes & Debentures To Be Accepted In Its Cash Tender Offer
MA,Mastercard taps former U.S. trade representative as strategic growth president,"BRIEF-Ambassador Michael Froman Joins Mastercard As Vice Chairman And President, Strategic Growth"
MAR,"Black Sea bank, Bulgaria's Postbank to fund Sofia's first Marriott"
MDLZ,BRIEF-Mondelēz International Announces Pricing For Its Cash Tender Offer
MNK,BRIEF-Mallinckrodt Announces $300 Million Debt Repayment
MRK,Survival data boosts Merck's Keytruda lead in lung cancer,"Merck, Bristol-Myers immunotherapies impress in key lung cancer trials"
MS,MOVES-Morgan Stanley loses co-head of consumer and retail investment banking -sources
MTB,BRIEF-M&T Bank CFO Says 2018 Operating Expenses To Increase Nominally- Conf Call,BRIEF-M&T Bank Corporation Announces Q1 Operating Earnings Per Share $2.26
NFLX,Breakingviews - Netflix’s advantage is Facebook’s weakness,BRIEF-Netflix Q1 EPS $0.64,BRIEF-Netflix Sees Q2 Earnings Per Share of $0.79,Netflix subscriber growth beats on strong original content,Netflix shares dip as Wall Street braces for quarterly report,Netflix shares dip as Wall Street braces for quarterly report
NKE,"Nike's head of diversity, inclusion steps down",BRIEF-Nike Inc's VP Of Diversity And Inclusion Antoine Andrews Has Left Company- Spokeswoman
NLSN,BRIEF-Activision Blizzard Partners With Nielsen On Esports Brand Valuation
NOV,BRIEF-National Oilwell Varco Sees Q1 2018 Revenue $1.8 Billion
ORCL,UPDATE 1-Oracle co-CEO Catz expects acceleration in cloud business,Oracle co-CEO Catz expects acceleration in cloud business
PCG,CORRECTED (OFFICIAL)-PG&E CA Diablo Canyon 1 reactor remains at 50 pct power (April 13)
PFG,"BRIEF-Principal Financial Says As Of March 31, AUM By Asset Manager Were $423.8 Bln For Principal Global Investors"
PSX,"Phillips 66 restarting JV Borger, Texas refinery gasoline units -sources"
QCOM,Qualcomm to refile China antitrust application for $44 billion NXP takeover: sources
RRC,BRIEF-Range Resources Says It Entered Into An Amended And Restated Revolving Credit Agreeement,BRIEF-Range Announces Credit Facility Renewal And Extension
SCHW,BRIEF-Schwab Qtrly Earnings Per Share $0.55
SLB,Schlumberger fights to boost patent damages at U.S. Supreme Court
UPS,BRIEF-United Parcel Service Says George Willis Named UPS President Of U.S. Operations
VRTX,BRIEF-Veritas Pharma Enters Into Share Purchase Agreement With 3 Carbon Extractions Inc.
WRK,"BRIEF-Kapstone Paper And Packaging Says On Co, Westrock Got Requests For Additional Info From U.S. DOJ Regarding Pending Deal"
WYNN,"BRIEF-Wynn Resorts, Elaine Wynn And Steve Wynn Resolve Litigation"
XOM,"Exxon's Baytown, Texas refinery coker overhaul may finish in early June - sources",UPDATE 1-Papua New Guinea LNG project resumes exports
XRX,Lawsuit alleges Xerox CEO disregarded board in pursuing Fuji deal: WSJ
ZBH,BRIEF-Zimmer Biomet Announces FDA Clearance And First Surgical Case Of The Persona Trabecular Metal Tibia
