AAPL,Amazon Prime Video now available on Apple TV,Amazon Prime Video now available on Apple TV,Apple's Cook optimistic that apps pulled in China will be back,Ireland says yet to agree exact date for Apple to start transferring tax funds,Ireland says yet to agree exact date for Apple to start transferring tax funds,"Apple, Facebook find something to praise China for amid internet clamp"
ADP,U.S. private employment growth eases but manufacturing shines: ADP
AMGN,BRIEF-Carmot Enters A Multi-Year Drug Discovery Collaboration With Amgen
AMZN,BRIEF-Digital Power Corp Says Has Entered Into No Agreement And Has Received No Order From Amazon,Amazon Prime Video now available on Apple TV,Amazon Prime Video now available on Apple TV,BRIEF-Amazon's ‍Prime Video App Available On Apple TV 4K,BRIEF-Amazon.com Announces Early Participation Results Of Exchange Offer,"Google pulls YouTube from Amazon devices, escalating spat",Amazon launches subscription-based Prime service in Singapore,BRIEF-Amazon Launches Amazon Prime In Singapore
AVGO,BRIEF-Broadcom Says Expect Proposed Qualcomm Deal Will Be Completed Within About 12 Months Following Signing Of Definitive Agreement,BRIEF-Broadcom Appoints Gayla Delly As Independent Director,BRIEF-Broadcom Limited Q4 GAAP Earnings Per Share $1.50,Broadcom quarterly revenue rises 17 pct
BA,Canada's swipe at Boeing jets could open way for European rivals,Canada scraps plan to buy Boeing fighters amid trade dispute: sources
BMY,BRIEF-Ayala Enters Exclusive Worldwide License Agreement With Bristol-Myers Squibb
C,Citigroup expects 'high teens' percentage fall in fourth-quarter markets revenue,Citigroup sees 'high teens' pct decline in Q4 markets revenue
CME,LME to deal clearing blow to new metals platform NFEx: sources
CVS,BRIEF-Egalet Says Notified Verbally By CVS Caremark That Sprix Will No Longer Be On Formulary For A Portion Of Commercial Covered Lives Beginning 2018,"BRIEF-CVS Health Says ‍CVS Pharmacy Launches Free, Same-Day Prescription Delivery In Manhattan​"
D,Shell to take first LNG shipments from new U.S. Cove Point plant
DAL,"UPDATE 3-Canada's WestJet to partner with Delta, grow fleet by 2020","CORRECTED-UPDATE 2-Canada's WestJet to partner with Delta, grow fully owned fleet by 2020",BRIEF-Delta And WestJet Agree To Form Joint Venture
DE,BRIEF-Holliday Elected To Deere & Company Board Of Directors,BRIEF-Deere & Co announces quarterly dividend
DIS,Disney CEO likely to extend tenure if Fox deal happens: WSJ,Breakingviews - The Force could be with Disney-Fox deal,Disney CEO Bob Iger to extend tenure past 2019 -WSJ,BRIEF-Walt Disney CEO Bob Iger Likely To Stay At Company for Additional 2-3 Years If Deal With 21St Century Fox Goes Through- CNBC,"BRIEF-Walt Disney CEO Iger Likely To Extend Tenure Past 2019 To Facilitate Integration Of Fox Assets With Disney - CNBC, citing DJ"
DUK,BRIEF-Duke Energy Assumes Full Ownership Of California-Based REC Solar
DVA,UnitedHealth to buy DaVita primary care unit for $4.9 billion,Deals of the day-Mergers and acquisitions,UnitedHealth to buy DaVita's medical unit for $4.9 bln
ETFC,BRIEF-E*Trade Financial saya November Darts up 15 Pct from October
EW,BRIEF-Edwards Lifesciences Corp Acquires Harpoon Medical
EXPE,BRIEF-Expedia Inc - Co And G6 Hospitality Form Technology And Marketing Partnership
FB,"Apple, Facebook find something to praise China for amid internet clamp"
FLR,BRIEF-Fluor Awarded Second U.S. Army Corps Of Engineers Contract To Support Power Grid Repair In Puerto Rico
