ADBE,BRIEF-Hootsuite annoucnes integration with Adobe products
CB,5 Cheapest Funds For Dividend Investors
CHD,"BRIEF-Teva women's health unit attracts interest of Church & Dwight, Cooper - Bloomberg"
CLX,BRIEF-The Clorox Company sells Aplicare to Medline Industries
CMI,BRIEF-United Rentals expands power & HVAC fleet with acquisition of portable power assets
CRM,"Salesforce.com profit beats estimates, shares drop after hours",Salesforce quarterly revenue jumps 25.8 pct
CSX,BRIEF-CSX Corp - ‍revised way it calculates three key service metrics
CVX,"Chevron CEO Watson to step down, Wirth likely successor: source",Chevron CEO John Watson to step down -WSJ,BRIEF-Chevron CEO John Watson to step down - WSJ
DAL,BRIEF-Delta's test program allows customers to video chat from airport with a specialist​
EXPE,Expedia to expand U.S. passenger rail booking presence: CEO
FB,TD Ameritrade launches Facebook chatbot
FSLR,BRIEF-First Solar sells California flats project to Capital Dynamics
FTI,Bahrain's Bapco to meet Technip-led consortium for talks on refinery expansion
GS,BRIEF-Skytap announces $45 mln series E led by Goldman Sachs
HAL,BRIEF-Microsoft and Halliburton enter strategic alliance
HRB,H&R Block names former Uber executive Jeff Jones as CEO,BRIEF-H&R Block names Jeff Jones as president and CEO
IBM,"Nestle, Unilever, Tyson and others team with IBM on blockchain","Nestle, Unilever, Tyson and others team with IBM on blockchain"
INTC,BRIEF-Intel completes subsequent offering period of tender offer for Mobileye
INTU,BRIEF-Intuit reports Q4 earnings per share of $0.09
JPM,TABLE-Investors most cautious on U.S. long bonds since early Nov. 2016 -JPMorgan
KHC,Fitch Affirms The Kraft Heinz Company's IDR at 'BBB-'; Outlook Stable
KO,"Coca-Cola, PespiCo and others agree to cap sugar in drinks in Singapore"
KSS,"BRIEF-Kohl's invests in stores, opens fifth e-commerce fulfillment center"
LB,BRIEF-L Brands Inc names two new members to its board of directors
LMT,BRIEF-Lockheed Martin powers-up next Orion spacecraft for first time
MDT,BRIEF-Medtronic expects diabetes group to grow in the range of 1 pct to 4 pct this fiscal year,BRIEF-Medtronic Q1 non-gaap earnings per share $1.12,Medtronic's 1st-qtr profit rises 9.4 pct
MSFT,BRIEF-Microsoft and Halliburton enter strategic alliance
MSI,BRIEF-Motorola Solutions sets regular qtrly dividend $0.47 per share
NOC,"BRIEF-Aerojet Rocketdyne will support Northrop Grumman, which was recently awarded a contract by U.S. Air Force"
PDCO,BRIEF-Patterson Dental emters into agreement with 3Shape 
PG,Coty says some of its P&G brands to stay under pressure until 2018,"Coty narrows Q4 loss, revenue more than doubles on P&G brands",BRIEF-Coty Inc Q4 adjusted earnings per share $0.00
PM,Japan Tobacco to buy Philippine cigarette maker Mighty for $936 million,Philip Morris International CEO cheers U.S. FDA tobacco proposal
RIG,Transocean - Low Day Rates Are The Magic Formula For Recovery
SRE,Sempra Energy to buy Oncor for $9.45 billion in blow for Berkshire,Sempra Energy to buy Oncor for $9.45 billion in blow to Berkshire
STT,Fitch Affirms State Street Corporation's IDR at 'AA-'; Outlook Stable
TROW,BRIEF-T. Rowe Price names Céline Dufétel next CFO
UNM,BRIEF-Unum Group files for potential mixed shelf offering size not disclosed 
URI,BRIEF-United Rentals expands power & HVAC fleet with acquisition of portable power assets
VZ,Verizon launches cheaper unlimited plan to compete with rivals
WDC,Toshiba prioritises talks with Western Digital on chips business -Nikkei,BRIEF-Toshiba begun negotiations with Western Digital in hopes of reaching agreement this month to sell its flash memory arm - Nikkei
XOM,BRIEF-ExxonMobil selects MRC Global as primary valve provider
XRX,BRIEF-Xerox files for exchange up to $300 mln of outstanding senior notes
