AMZN,Amazon says it has donated $100 million from sales since 2013
ANTM,Takeda proposes sale of Shire drug to gain European approval
BA,Bolsonaro OK with Embraer-Boeing deal: defense minister pick,"Bolsonaro okay with Embraer-Boeing deal, Temer may approve -Heleno","Boeing aware of Indonesia airplane accident reports, monitoring closely"
GM,GM says it favors fuel-efficiency rules based on historic rates,REFILE-BRIEF-GM Has An 'Aggressive Plan' To Roll Out Electric Vehicles Between Now And 2023 - CityLab Conf,GM says Obama-era fuel efficiency rules not 'feasible' -filing
IBM,CORRECTED-BRIEF-Red Hat will be obligated to pay IBM a deal termination fee of $975 Mln,"Red Hat jumps, IBM shares dip on cloud mega-merger","Red Hat jumps, IBM shares dip on cloud mega-merger",IBM to acquire software company Red Hat for $34 billion
JNJ,Washington state seeks to hold J&J liable for not disclosing mesh risks
MDLZ,Cadbury chocolate maker Mondelez's sales miss estimates
NKE,Sex-bias plaintiff says Nike accused female employees of unexplained 'behavioral issues'
PFE,"Novartis, Pfizer join forces on potentially lucrative fatty liver disease"
QCOM,"China's OnePlus, backed by Qualcomm and T-Mobile, launches smartphone in U.S","China's OnePlus, backed by Qualcomm and T-Mobile, launches smartphone in U.S."
RIG,BRIEF-Transocean Q3 Adjusted EPS $0.06 Excluding Items
