A,BRIEF-Agilent Technologies CEO Michael Mcmullen's 2017 Total Compensation Was $10.1 Mln Vs $8.9 Mln In 2016
AIG,BRIEF-AIG Board Of Directors Declares Common Stock Dividend Of $0.32 Per Share,"AIG posts $6.7 billion loss on tax reform, catastrophes",BRIEF-AIG Reports Quarterly Loss Per Share Of $7.33
AIZ,BRIEF-Assurant Reports Q4 Earnings Per Share $5.76
ALXN,BRIEF-Alexion Pharma Q4 GAAP Earnings Per Share $0.13
AMZN,Amazon to deliver Whole Foods groceries to Prime members
ATVI,BRIEF-Activision Blizzard Q4 GAAP Loss Per Share $0.77
AVGO,BRIEF-Qualcomm Board Of Directors Unanimously Rejects Revised Broadcom Proposal,Qualcomm rejects Broadcom's revised buyout offer
BA,Woodward says not in deal talks with Boeing,"BRIEF-""Rumor"" On Boeing Co In Talks To Buy Woodward Is Incorrect",IranAir CEO says no problems financing plane deals,Boeing in talks to buy aircraft parts maker Woodward - WSJ,"BRIEF-Boeing Is In Talks To Buy Woodward - CNBC, Citing Dow Jones",AirAsia seen sticking with Airbus A330neo: source,IranAir CEO says no problems financing plane deals,UPDATE 1-S.Korea to buy next maritime patrol aircraft overseas,AIRSHOW-AirAsia seen sticking with Airbus A330neo -source,BRIEF-Boeing Taps Triumph For Aftermarket Service Support In Asia
BEN,BRIEF-Franklin Resources Announces Month-End Assets Under Management
BLK,BlackRock plans to raise $10 billion for equity investments: source,Asset manager Blackrock plans to raise over $10 bln -WSJ,BRIEF-Asset manager Blackrock Inc looks to raise over $10 bln - WSJ
BWA,BRIEF-Borgwarner Posts Q4 Adj. Earnings Per Share $1.07
CA,BRIEF-Mattel Appoints Ynon Kreiz As Chairman
CAH,"Cardinal Health profit beats on CVS tie-up, Medtronic unit buy",BRIEF-Cardinal Health Reports Q2 Adj. Earnings Per Share $1.31,Cardinal Health's quarterly profit surges
CMA,BRIEF-BioHiTech Global Secures New $1M Credit Facility With Comerica Bank
CME,"BRIEF-CME Group Says CEO Reports Open Market Sale Of 20,000 Shares Of Co",BRIEF-CME says Retired Chairman Jack Sandner Will Step Down From Board In May,BRIEF-CME Group Announces Retirement Of Leo Melamed
CMI,"Cummins to use India to develop, test electric powertrains for emerging markets"
COH,BRIEF-Tapestry Inc Files For Potential Mixed Shelf Offering
COST,BRIEF-Costco Wholesale Reports January Sales Results
CRM,"Salesforce investing $2 bln in Canada, in northward U.S. tech growth"
CSX,"After SC train crash, wife of conductor sues Amtrak, CSX Corp"
CVS,"CVS pledges to reinvest much of its tax savings, shares fall","Cardinal Health profit beats on CVS tie-up, Medtronic unit buy",CVS says Aetna acquisition still expected in 2018,BRIEF-CVS Health Sees Q1 2018 Net Revenue Growth For Retail/LTC Between 4 Pct To 5.5 Pct,BRIEF-CVS Health To Invest In Wage Increases And Benefits Following Tax Cuts and Jobs Act,CVS fourth quarter profit jumps in wake of U.S. tax law
DIS,BRIEF-Glu Collaborates With Disney On Mobile Game
EXPE,BRIEF-Expedia Inc Reports	Quarterly Adjusted EPS $0.84,Expedia shares tumble as quarterly profit misses on higher costs,"EXPEDIA CEO MARK OKERSTROM SAYS 2017 ""DID NOT END UP AS WE PLANNED FROM A FINANCIAL PERSPECTIVE,"" FOLLOWING DISAPPOINTING Q4 RESULTS - EARNINGS CALL",Expedia quarterly profit falls 30 pct as costs climb
FTR,BRIEF-Frontier Communications Says ‍Attempts To Reach A Fair Agreement With Cox Have Failed
FTV,BRIEF-Fortive Q4 Earnings Per Share $0.95
GILD,BRIEF-GSK's ViiV Healthcare Says Filed Patent Infringement Litigation Against Gilead Sciences,BRIEF-Shionogi says ViiV Healthcare files patent infringement litigation against Gilead Sciences over bictegravir,"U.S. FDA approves Gilead triple HIV drug, rival files lawsuit"
GM,GM executive meets mayor of South Korea's biggest factory town on restructuring effort,GM's January China vehicle sales climb 14.5 pct y/y
GS,MOVES-Two more directors leave Goldman after trading slump,BRIEF-The Goldman Sachs Group Reports 7.1 Pct Passive Stake In Medequities Realty Trust Inc As of Dec 31
GT,Goodyear cuts 2020 forecast as raw material costs rise,BRIEF-Goodyear Tire Expects Strong Demand In Replacement Businesses,BRIEF-Goodyear Posts Q4 Adjusted Earnings Per Share $0.99,Goodyear posts quarterly loss due to tax reform charge
HAS,BRIEF-Kingsmen Creatives Announce Licensing Agreement With Hasbro To Build And Operate Nerf Entertainment Centers
HBI,BRIEF-Hanesbrands Reports Q4 GAAP Loss Per Share $1.06,BRIEF-Hanesbrands Unit Entered Into Share Purchase Agreement With BNT Holdco
HIG,BRIEF-Hartford Q4 Loss Per Share $10.37
HOLX,BRIEF-Hologic Reports Q1 GAAP Earnings Per Share $1.45
HON,BRIEF-Honeywell sets regular quarterly dividend of $0.745 per share
IRM,BRIEF-Iron Mountain And Chenega Applied Solutions Awarded Contract By The Federal Bureau Of Prisons
JCI,BRIEF-Johnson Controls Partners With U.S. Army To Provide Needed Energy Upgrades To U.S. Army Garrison Kwajalein
K,Kellogg sales top estimates as acquisitions help,CORRECTED-Cereal maker Kellogg's sales top estimates in fourth quarter,BRIEF-Kellogg Company Qtrly Earnings Per Share $1.23
LB,BRIEF-L Brands Reports January 2018 Sales $1.04 Bln Vs $805.2 Mln
LMT,BRIEF-Lockheed Martin Receives $524 Million Contract For PAC-3 Missiles
LUV,BRIEF-Southwest Airlines Employees Earn $543 Million In 2017 Profitsharing
MAS,BRIEF-Masco Corporation Q4 Earnings Per Share $0.27
MAT,BRIEF-Mattel Appoints Ynon Kreiz As Chairman
MCD,Case to Watch: Business groups oppose ostensible agency in McDonald’s wage case
MDT,"Cardinal Health profit beats on CVS tie-up, Medtronic unit buy"
MHK,BRIEF-Mohawk Industries Reports Q4 Earnings Per Share $3.21
MMC,BRIEF-Marsh & McLennan Agency Acquires Highsmith Insurance
