AAPL,"Goldman Sachs, Apple to launch joint credit card: WSJ","Goldman Sachs, Apple to launch joint credit card - WSJ","BRIEF-Apple, Goldman Sachs Team Up On New Credit Card - WSJ",Apple scraps $1 billion Irish data center over planning delays,Apple drops plans for data centre in Ireland due to planning delays - RTE
AJG,BRIEF-Palladium Equity Partners Enters Agreement To Sell Pronto Insurance To Arthur J. Gallagher & Co
ALB,BRIEF-Albemarle new brine extraction technology on track - CEO,BRIEF-Albemarle lithium customers push for longer contracts - CEO
AMZN,BRIEF-Amazon.Com Inc Says Ryanair Is Moving Its Infrastructure To Amazon Web Services
ANTM,BRIEF-Anthem Chief Operating Officer Deepti Jain To Lead Ingeniorx
APA,EPIC Midstream in partnerships for its Texas pipeline
BA,Embraer breakup complications are delaying its deal with Boeing: sources,Embraer breakup complications are delaying its deal with Boeing -sources
BAC,"Bank of America affirms gun pledge, hints at Remington loan exit"
C,"BRIEF-Volvo Cars Said To Pick Goldman, Citi, Morgan Stanley For IPO - Bloomberg"
CHRW,BRIEF-C.H. Robinson Worldwide Declares Quarterly Cash Dividend
CME,BRIEF-CME Group To List USD Eris Interest Rate Swap Futures
COP,Conoco says to maintain legal actions until PDVSA pays $2 billion award
COST,BRIEF-Costco Wholesale Says Total Company Comparable Sales Up 10.9 pct In April
CSCO,Cisco pulls all online ads from YouTube
CVX,Chevron's Gorgon LNG faces scrutiny on delay in $1.9 billion carbon capture project,Chevron's Gorgon LNG faces scrutiny on delay in $1.9 bln carbon capture project
DUK,Duke Energy quarterly profit beats on higher demand,UPDATE 1-Duke Energy quarterly profit beats on higher demand,BRIEF-Duke Energy Reports Qtrly Adjusted EPS Of $1.28
ETN,BRIEF-Eaton And Shaanxi Fast Gear Announce A Joint Venture
FB,Facebook asks European users which news sources they trust
FLS,BRIEF-Flowserve Corp Reports Q1 Earnings Per Share $0.12
GE,Alstom signs $3 billion agreement with GE to exit energy joint ventures
GM,BRIEF-As You Sow Urges GM Shareholders To Vote On Proposal To Report If Co's GHG Emissions Will Increase,"GM sees custom designs, personal ownership for self-driving cars","GM agrees to stake lock-in, make South Korea regional HQ in rescue deal for unit",GM to locate new Asia-Pacific headquarters in South Korea: government,GM can't sell stake in S.Korea unit over next 5 years under rescue deal - S.Korea
GS,"Goldman Sachs, Apple to launch joint credit card: WSJ","Goldman Sachs, Apple to launch joint credit card - WSJ","BRIEF-Apple, Goldman Sachs Team Up On New Credit Card - WSJ"
HOG,BRIEF-Harley-Davidson Sets Quarterly Cash Dividend Of $0.37 Per Share
INTC,BRIEF-Intel Announces Launch Of Exchange Offer For About $2 Bln Aggregate Principal Amount
JPM,BRIEF-JPMorgan Applies To Launch Joint-Venture Brokerage In China - WSJ
KMB,BRIEF-Kimberly-Clark Declares Quarterly Dividend
LB,BRIEF-L Brands Says April Sales Rose 4 Pct To $751.6 Mln
LLY,BRIEF-Armo Biosciences - Upon Termination Of Merger Under Specified Circumstances Co May Be Required To Pay Eli Lilly Fee Of $63.4 Mln,Lilly to buy Armo Biosciences for $1.6 billion to bolster cancer pipeline,BRIEF-Elanco Animal Health Announces Addition Of General Counsel
LM,BRIEF-Legg Mason Reports Assets Under Management And Flows For April
MLM,"BRIEF-Martin Marietta Materials - On April 25, Corp Got Order At Its Bedrock Quarry In Center Point, Texas"
MOS,BRIEF-The Mosaic Company Announces Board Of Director Changes,BRIEF-Mosaic Announces Quarterly Dividend Of $0.025 Per Share,BRIEF-Mosaic Names Clint Freeland Senior Vice President And Chief Financial Officer
MRO,BRIEF-Marathon Oil Signs Heads Of Agreement With The Government Of Republic Of Equatorial Guinea,Equatorial Guinea extends lifespan of LNG plant with gas field deals
MS,Navy reservist gets trial over Morgan Stanley arbitration bid
