AA,BRIEF-Alcoa Corp Announces Pension Funding After Closing Of Debt Offering
AAP,BRIEF-Advance Auto Parts Reports Q1 EPS $1.84
AAPL,BRIEF-Hearing Date Set In ParkerVision's Patent Infringement Case Against Qualcomm And Apple
ABT,BRIEF-5-Year Study Data Confirm Positive Outcomes For Patients When Abbott Diagnostic Tool Was Used To Guide Heart Stenting Decisions
ADBE,Shopify shares down as rival Magento gets bought by Adobe,Adobe to buy Magento Commerce for $1.68 billion
ADS,"BRIEF-Alliance Data Systems Says Expanded Relationship With Signet Jewelers Conversant & Epsilon To Provide Digital Marketing Capabilities, Data Services"
AGN,BRIEF-Allergan Exercises Option To Acquire Compound From Aptinyx Discovery Platform
AMGN,BRIEF-Amgen Inc Says All Director Nominees Re-Elected To Board
ANTM,Lawsuit against Express Scripts over Anthem ties dismissed,Lawsuit against Express Scripts over Anthem ties dismissed,BRIEF-Anthem Announces Plans To Remain Headquartered In Indianapolis
AZO,BRIEF-AutoZone Reports Q3 Earnings Per Share Of $13.42
BA,Small unit of Boeing workers can vote for union representation - NLRB official,Airbus says obeying WTO subsidy verdict as sanctions loom,Boeing technicians in South Carolina to vote on unionization: WSJ,BRIEF-Boeing Says Will Appeal NLRB's Ruling To Allow Its South Carolina Workers To Vote On Unionization
CA,BRIEF-Mattel Says 199.8 Mln Votes Against Proposal Regarding Independent Board Chairman
CB,3 Dividend Growth Stocks Delivering Higher Returns To Shareholders
CLX,BRIEF-Clorox Sets Regular Quarterly Dividend Of $0.96 Per Share
CME,"CME amends feeder cattle futures, options contract rules",UPDATE 1-Volatile markets lift profit at Britain's NEX Group,Volatile markets lift profit at Britain's NEX Group
CNC,BRIEF-Centene Awarded Statewide Medicaid Contract In Iowa
EA,BRIEF-Electronic Arts Acquires Cloud Gaming Technology & Talent
EW,BRIEF-Real-World Evidence Confirms Clinical Trial Outcomes For Patients Treated With Edwards Sapien 3 Valve
EXPD,BRIEF-Expeditors International Of Washington Says Not Experienced Any Meaningful Loss Due To Ban On Recycled Materials In China
FB,"Facebook director to start after annual meeting, avoid shareholder vote"
FCX,"REFILE-Australia's Rio Tinto in talks with Inalum, Freeport for Grasberg stake"
FITB,MOVES-Fifth Third hires Sosland to oversee middle market loan syndications
FTI,BRIEF-TechnipFMC Announces Expiration Of Exchange Offer For 3.45 Pct Senior Notes Due 2022,BRIEF-TechnipFMC wins contracts for two fertilizer plants in India
GE,GE stock recovers from lows as key CEO presentation nears,Exclusive: GE seeking to shed troubled insurance business - sources
GOOG,Yelp seeks to revive EU antitrust complaint against Google
GOOGL,Yelp seeks to revive EU antitrust complaint against Google
GS,Oil producers boost 2019 hedging -Goldman Sachs
HAS,BRIEF-Hasbro Signs Licensing Agreement With Blizzard Entertainment
HPE,HPE quarterly profit beats on demand for servers,BRIEF-HPE Reports Q2 Earnings Per Share $0.49,HPE quarterly revenue rises 10 pct
INTU,"BRIEF-Intuit Reports Q3 Revenue $2.925 Billion, Up 15 Pct"
JNPR,BRIEF-Red Hat And Juniper Networks Expand Collaboration For Multicloud
JPM,JPMorgan directors win end to mortgage oversight lawsuit
KMB,BRIEF-Kimberly-Clark - Approved $30 Mln For Expansion And Improvements To Its Nonwovens Manufacturing Facility
KSS,Kohl's tops profit estimates but warns of slower sales growth ahead,BRIEF-Kohl's Reports Q1 Adjusted Earnings Per Share $0.64,Kohl's reports higher quarterly profit
LMT,BRIEF-Lockheed Martin Awards Three-Year Contract To IBC Advanced Alloys To Produce A Key Component Of F-35 Lightning II
LOW,J.C. Penney CEO Ellison jumps ship to Lowe's; shares sink,BRIEF-Lowe's Says Annual Base Salary Rate Of $1.45 Mln For Newly Appointed CEO,Lowe's names J.C. Penney's Marvin Ellison as CEO,BRIEF-Lowe's Names Marvin Ellison President And CEO
LYB,BRIEF-Lyondellbasell Receives Chinese Antitrust Clearance For Acquisition Of A. Schulman
MAT,BRIEF-Mattel Says 199.8 Mln Votes Against Proposal Regarding Independent Board Chairman
MCD,Workers hit McDonald's with new sexual harassment claims,Workers hit McDonald's with new sexual harassment claims
MET,BRIEF-MetLife Announces New $1.5 Bln Share Repurchase Authorization
MO,BRIEF-Altria Group Announces New Structure
MRK,BRIEF-Merck Sets Quarterly Dividend Of $0.48/Share
MSFT,BRIEF-Pointer Telocation - New Technological Collaboration With Microsoft In Israel
MU,Micron shares gain on $10 billion stock buyback,Micron shares gain on $10 bln stock buyback
NRG,BRIEF-NRG Energy Prices Offering Of $500 Million Convertible Senior Notes
PFE,BRIEF-Pfizer Begins Phase 1/2 Study To Evaluate Respiratory Syncytial Virus Vaccine
PPG,BRIEF-PPG Receives NYSE Notice Regarding Delayed Form 10-Q Filing
QCOM,BRIEF-Hearing Date Set In ParkerVision's Patent Infringement Case Against Qualcomm And Apple
RIG,Trade War Relief Rally - Cramer's Mad Money (5/21/18)
SIG,"BRIEF-Alliance Data Systems Says Expanded Relationship With Signet Jewelers Conversant & Epsilon To Provide Digital Marketing Capabilities, Data Services"
SNA,BRIEF-Snap Says Stuart Bowers Will Be Leaving Co To Join Tesla
STZ,BRIEF-Constellation Brands Promotes Jim Sabia To Chief Marketing Officer,BRIEF-Constellation Brands Promotes Jim Sabia To Chief Marketing Officer
TJX,Bargain-hungry shoppers help TJX beat sales forecasts,TJX same-store sales top estimates
URBN,Urban Outfitters profit beats as consumers ramp up spending,BRIEF-Urban Outfitters Reports Qtrly Earnings Per Share $0.38,Urban Outfitters first-quarter sales beat estimates
VAR,BRIEF-Sirtex Responds To Varian Release On CDH's Competing Bid,Varian says will not match Chinese bid for Australia's Sirtex,BRIEF-Varian notifies Sirtex it will not submit a counterproposal to competing bid
VLO,Valero boosts imports of Venezuelan oil as sanctions loom: data
WFC,BRIEF-Wells Fargo’S Steve Ellis To Retire Digital Transformation Executive Lisa Frazier Joins Company To Lead Innovation
ZBH,BRIEF-Zimmer Biomet Holdings Announces 510(K) Clearance For Zyston Strut Open Titanium Interbody Spacer System
