AAPL,Acacia escalates Apple patent fight with new infringement claims
ADS,BRIEF-Alliance Data Systems Q1 earnings per share $2.58,BRIEF-Alliance Data Systems sets quarterly cash dividend of $0.52per share
AIG,AIG considering Brian Duperreault as new CEO: CNBC
ALL,BRIEF-Allstate's estimated catastrophe losses for March was $516 million
AMZN,Amazon's arrival sounds wake-up bell for Australia's sleepy retailers
ANTM,Anthem denies report of talks with Justice Dept regarding merger,Anthem denies report of talks with Justice Dept regarding merger
BK,BRIEF-BNY Mellon reports Q1 earnings of $880 mln or $0.83 per common share
BLK,Booming ETFs help BlackRock weather investors' cost-cutting,BlackRock CEO says flows 'quite strong' into Q2: Bloomberg TV,BlackRock CEO Fink sees wave of M&A in asset management industry
C,MOVES-Citigroup names new head of retail banking and mortgage at GCB
CA,Barbie maker Mattel reports bigger-than-expected drop in sales
CI,Anthem denies report of talks with Justice Dept regarding merger,Anthem denies report of talks with Justice Dept regarding merger
CME,"DERIVATIVES-CME, TriOptima compress client-cleared peso swaps"
COP,"RPT-ConocoPhillips takes slow, steady route in race for oil profits","ConocoPhillips takes slow, steady route in race for oil profits"
CSX,BRIEF-CSX former chairman and CEO Michael Ward's 2016 total compensation was $13.6 mln,"Railroad CSX stock jumps on earnings, share buyback; CEO sees efficiencies","Railroad CSX stock jumps on earnings, share buy-back; CEO sees efficiencies"
DGX,BRIEF-Quest Diagnostics reports Q1 revenue of $1.9 bln
DHR,BRIEF-Danaher Q1 earnings per share $0.69
DOW,MEDIA-Pesticide maker Dow Chemical tries to kill risk study -AP
DVN,"BRIEF-Devon Energy says CFO Ritenour's base salary of $575,000"
EOG,BRIEF-EOG Resources expects Q1 non-cash net gain related to derivative contracts
ETFC,BRIEF-E*TRADE Financial Corp Q1 earnings per share $0.48
FCX,Freeport Indonesia workers plan month-long protest against layoffs
FL,BRIEF-Foot Locker updates outlook for Q1 and full year 2017
GM,U.S. reviewing Venezuela's seizure of GM assets,U.S. reviewing Venezuela's seizure of GM assets,General Motors says Venezuela illegally seizes auto plant,GM ceases Venezuelan operations after asset seizure
GS,Goldman to sell up to $123 mln worth shares in India's Max Financial - term sheet
HOG,"Harley Davidson will shift production, lay off 118 Pennsylvania workers"
HUM,BRIEF-Humana board declares payment of qtrly dividend to stockholders
IRM,BRIEF-Iron Mountain's outlook for full-year 2017 remains consistent with constant dollar guidance ranges provided on Feb 23
JBHT,BRIEF-J.B. Hunt Transport Services announces new $500 mln share repurchase authorization,"BRIEF-J B Hunt announces five-year, $500 mln investment plan"
JNJ,J&J target Actelion could exit Swiss benchmark SMI index this month
KEY,BRIEF-KeyCorp reports Q1 2017 net income of $296 mln
KMB,BRIEF-Kimberly-Clark sets regular quarterly dividend of $0.97 per share
KSU,BRIEF-Kansas City Southern files response on effective competition in the Mexican Railway Freight System
LMT,BRIEF-Long Range Discrimination Radar Program led by Lockheed Martin achieves preliminary design review on-schedule
LOW,BRIEF-Woolworths updates on home improvement exit
LRCX,BRIEF-Lam Research to repurchase an aggregate of $500 mln of co's common stock
MAT,Barbie maker Mattel reports bigger-than-expected drop in sales
MPC,Marathon plans Galveston Bay HCU overhaul in early 2018: sources
MS,Morgan Stanley treasurer moving to Fannie Mae
MSI,Fitch Affirms Motorola Solutions at 'BBB'; Outlook Remains Negative
MYL,BRIEF-Mylan launches generic Trilafon Tablets
NEM,BRIEF-Newmont adds profitable gold production through expansion of Ahafo in Ghana
NUE,BRIEF-Nucor says estimates capital spending of about $550 million for 2017,BRIEF-Nucor Q1 earnings per share $1.11
OKE,BRIEF-ONEOK declares quarterly dividend of 61.5 cents per share
ORLY,Bill O'Reilly to get up to $25 million payout from Fox News: source,Belated O’Reilly exit shows Fox still on back foot,Bill O'Reilly out at Fox after harassment allegations
RHI,BRIEF-Robert Half reports Q1 earnings per share $0.62
RIG,"Offshore Drilling - Forget About The Oil Prices, Let's Talk About Oil Reserves: The Case Of Mexico"
SHW,BRIEF-Sherwin-Williams Q1 earnings per share $2.53
SLB,BRIEF-Production Plus Energy to form JV with Schlumberger in Canada and US
SNA,BRIEF-Snap-On announces Q1 earnings per share $2.39
TGNA,BRIEF-Gannett acquires software company Sweetiq Analytics
TRV,Travelers' profit falls on higher catastrophe losses,BRIEF-Travelers Companies reports Q1 earnings of $2.17 per share
V,"Visa's profit boosted by Europe unit, big card portfolio wins",BRIEF-Visa Q2 adjusted EPS $0.86 excluding items,Visa's adjusted profit jumps 27 pct
VZ,Business Watch: A first for Verizon,"Verizon profit, revenue miss Wall Street view as subscribers dash",Verizon's M&A signal comes in a little clearer,BRIEF-Verizon Communications Q1 earnings per share $0.84,Verizon reports 20 pct fall in quarterly profit
WBA,BRIEF-Walgreens Boots Alliance declared regular quarterly dividend of $0.375/shr
WDC,Western Digital would consider Japan partners for Toshiba chip unit bid,"Western Digital CFO: Would consider bid with INCJ, DBJ for Toshiba chip unit"
WFC,Exclusive: Buffett likely voted shares to back Wells Fargo board
WLTW,MOVES-Willis Towers strengthens global FINEX business
WMT,Wal-Mart CEO's compensation rises to $22.4 million,"BRIEF-Wal-Mart CEO McMillon’s 2017 total compensation $22.4 mln, Co says Carla Harris is new director nominee"
XLNX,BRIEF-Avnet and Xilinx expand global channel relationship
XOM,"Exxon probe is unconstitutional, Republican prosecutors say"
