AAL,"FAA fines American Airlines, Delta for long tarmac delays"
AAPL,Apple self-driving car layoffs give hints to division's direction
AGN,Allergan shareholder Chevedden backs Appaloosa's proposal to split CEO-chairman role,Allergan shareholder Chevedden backs Appaloosa's proposal to split CEO-chairman role
BA,Boeing wins $429 million U.S. defense contract: Pentagon,Rolls-Royce quits race to power Boeing's planned mid-market plane,"BA owner IAG reassures with earnings, orders 18 Boeing jets"
BMY,Starboard joins opposition to Bristol-Myers' $74 billion Celgene deal,Starboard to vote against Bristol-Myers-Celgene $74 billion deal,Starboard to vote against Bristol-Myers-Celgene $74 bln deal,Top Bristol-Myers shareholder comes out against $74 billion Celgene deal
COP,"Eni, HitecVision team up to bid for Conoco's North Sea assets: sources","Eni, HitecVision team up to bid for Conoco's North Sea assets - sources"
CVX,Premier Oil teams up with Apollo to bid for Chevron's North Sea assets
DAL,"FAA fines American Airlines, Delta for long tarmac delays"
DIS,Disney agrees to sell Fox Sports in Brazil to win antitrust nod
FB,First Facebook investigation to be completed by summer: regulator,Facebook first investigation to be completed by summer -Irish regulator
FOXA,Disney agrees to sell Fox Sports in Brazil to win antitrust nod
GOOG,YouTube disables comments on videos featuring minors
GOOGL,YouTube disables comments on videos featuring minors
GPS,Gap to spin off Old Navy brand
GS,Goldman Sachs cuts chances of no-deal Brexit to 10 percent
HPQ,"HP Inc misses revenue estimates, shares down 12 pct"
JNJ,J&J resumes production of baby talc in India after tests find no asbestos,India drugs regulator finds no asbestos in J&J talc - sources
JPM,JPMorgan plans temporary Paris hub for 200 staff if no-deal Brexit
JWN,"Nordstrom profit beats Wall Street, helped by discount stores","Nordstrom profit beats Wall Street estimates, shares rise"
LB,L Brands issues weak Victoria's Secret sales; FY forecast below estimates
LMT,Lockheed Martin wins $831 million U.S. defense contract: Pentagon
MAR,Hotel chain Marriott quarterly revenue misses estimates
MRK,Versum unveils plan to fend off hostile takeover
NKE,Magistrate says class action equal pay claims against Nike should move forward
OXY,Oman signs oil agreement with Occidental Oman for Block 72: ministry twitter
PCG,PG&E says equipment probably caused deadly Camp Fire,PG&E takes $10.5 bln charge related to 2018 Camp Fire,"PG&E delayed key power line safety overhaul, filings show; shares slip"
RIG,Ensco: Looking At Q4 Results Ahead Of Merger With Rowan,Rig Managed By Seadrill Sets New Post-Crisis High For Harsh-Environment Semi-Subs
SBUX,Starbucks' China rival Luckin Coffee taps three banks for U.S. IPO: sources,Starbucks' China rival Luckin Coffee taps 3 banks for U.S. IPO-sources
T,UPDATE 1-HBO Chief Executive Richard Plepler to resign from company
WFC,"Wells Fargo talking to Justice Dept, securities regulators about sales practice queries"
XOM,Exxon's Cyprus gas discovery adds another giant to East Med collection,Exxon Mobil finds natural gas off Cyprus,"China may tweak ecological curbs for BASF, Exxon projects - report"
