ADI,BRIEF-Analog Devices Announces Offering And Pricing Of Senior Notes
AES,BRIEF-AES Says CEO Gluski's 2017 Total Compensation Was $9.4 Mln
ALB,BRIEF-Albemarle Receives Increase In Lithium Quota For Chile Operations,Chile approves increase in lithium quota for Albemarle
AMZN,Hold the iPhone! Amazon primed to be larger than Apple
ANTM,BRIEF-Anthem Inc's Former CEO's FY17 Total Compensation Was $18.6 Mln
AVGO,Intel considers deals including bid for Broadcom - WSJ,BRIEF-Intel Considers Possible Bid For Broadcom  - WSJ,BRIEF-Broadcom Ltd Files Proxy Statement With U.S. SEC Related To Redomiciling Plans,"Broadcom promises on security, Qualcomm revamps board",Broadcom says will not sell national security assets to foreign firms,BRIEF-Broadcom Says Will Not Sell Any Critical National Security Assets To Any Foreign Companies​
BA,BRIEF-Turkish Airlines To Purchase Total Of 60 Wide Body Aircraft,Exclusive: Boeing has 'cash horsepower' for targeted acquisitions - CEO
BK,BRIEF-BNY Mellon CEO Charles Scharf's 2017 Total Compensation $17.1 Mln
CA,Toymakers tumble as Toys 'R' Us prepares to liquidate
CAH,BRIEF-Cardinal Health Recommends Shareholders Reject The Below-Market Mini-Tender Offer By TRC Capital Corporation
CCL,BRIEF-Carnival Corp Files For Potential Mixed Shelf Offering
CFG,BRIEF-Citizens Financial Group Says CEO Bruce Van Saun's 2017 Total Compensation Was $8.5 Mln
CMCSA,Comcast and Murdoch's Fox in regulatory race for Sky approval,EXPLAINER-Comcast and Murdoch in regulatory race for Sky approval
CNC,BRIEF-Centene Corp CEO's 2017 Total Compensation Was $25.3 Mln
COF,Fed says will not object to revised capital plan from Capital One
CRM,BRIEF-Dropbox And Salesforce Form Strategic Partnership
CVX,"South Africa watchdog approves $900 million Sinopec, Chevron deal","S.Africa's competition watchdog approves Sinopec, Chevron deal",BRIEF-SA's ‍Competition Tribunal Conditionally Approves Merger of Sinopec Corp And Chevron South Africa​
DHR,BRIEF-Danaher To Acquire Integrated DNA Technologies
DIS,BRIEF-Walt Disney Replaces Existing $2.5 Bln 364-Day Credit Agreement,Disney shareholders vote against CEO Iger's pay package
DO,BRIEF-Diamond Offshore Drilling Files For Mixed Shelf Offering
DUK,BRIEF-Duke Energy Says CEO Good's 2017 Compensation Was $21.4 Mln
EIX,BRIEF-Edison International Says Priced Offering Of $550 Million 4.125% Senior Notes Due 2028
FB,BRIEF-Warner Music Says Signs Licensing Deal With Facebook
FMC,"BRIEF-FMC Announces Executive Leaders For Planned New Lithium Materials Company, Appoints New FMC Chief Financial Officer"
GE,Exclusive: GE explores divesting electrical engineering business - sources
GM,"GM confirms investment in South Korea business, flags first quarter 'cash crisis'"
GS,Goldman CEO Blankfein prepares to exit as soon as year-end: WSJ,Factbox: Black-belt versus DJ: contenders to be next Goldman CEO,BRIEF-Lloyd Blankfein Prepares To Exit Goldman Sachs As Soon As Year's End - WSJ,Goldman CEO Blankfein prepares to exit as soon as year-end - WSJ,"China's Hua Medicine plans $400 million Hong Kong IPO, led by Goldman: sources","China's Hua Medicine plans $400m Hong Kong IPO, led by Goldman - sources"
