ABBV,"AbbVie, Samsung Bioepis in deal; Humira biosimilar U.S. release in 2023",AbbVie in deal with Biogen to delay Humira biosimilar U.S. launch to 2023,"BRIEF-Biogen, Samsung Bioepis To Settle With AbbVie Over Humira Biosimilar"
ADBE,BRIEF-Adobe Appoints John Murphy Chief Financial Officer
AKAM,BRIEF-Akamai Technologies Says CEO F. Thomson Leighton's FY'17 Compensation Was $9.2 Mln,BRIEF-Akamai Elects LogMein President And CEO Bill Wagner To Board Of Directors
AMZN,Trump taking 'serious look' at policy options on Amazon,Trump says taking a serious look at policy options on Amazon,"JPM, Amazon, Berkshire will use data to improve healthcare","Trump calls Washington Post Amazon's ""chief lobbyist"" -Twitter"
BA,Investors scope out potential European wins from U.S.-China frictions,Jet weight puzzle to determine China tariff impact on Boeing
BIIB,AbbVie in deal with Biogen to delay Humira biosimilar U.S. launch to 2023,"BRIEF-Biogen, Samsung Bioepis To Settle With AbbVie Over Humira Biosimilar"
BLK,"BlackRock to offer gun-free investment strategies, ETFs",BlackRock to offer gun-free investment strategies and ETFs
CA,BRIEF-Mattel Says CEO Georgiadis's FY'17 Compensation Was $31.3 Mln
CPB,Campbell Soup gives COO Mignini more control over core units,BRIEF-Campbell Soup Announces Strategic Reorganization,Campbell Soup gives COO Mignini more control of its core business
CSX,BRIEF-CSX Corp CEO James Foote's 2017 Compensation Was $2.6 Mln
CTL,BRIEF-Temasek Says May Be Deemed To Own 118.1 Mln Centurylink's Shares As Of April 4
CXO,BRIEF-Concho Resources Says Chairman & CEO Timothy Leach's FY 2017 Total Compensation Was $12.2 Mln Vs $10.8 Mln In FY 2016
DAL,"Sears Holding, Delta Air hit by customer data breach at tech firm",Delta Air says breach at tech firm may have exposed some customer data,BRIEF-Delta Air Lines Statement on 7.ai cyber incident
DLTR,BRIEF-Dollar Tree Files Prospectus Supplement Related To A Potential Four-Part Notes Offering - SEC Filing
EBAY,BRIEF-Ebay Says CEO Wenig's FY'17 Compensation Was $17.6 Mln,BRIEF-Ebay Says Edward Barnholt Will Not Stand For Re-Election To Board
EFX,State AG’s Equifax case may portend big problems for data breach defendants,"Massachusetts can sue Equifax over data breach, judge rules"
FB,Facebook fined $33 million for failing to aid Brazil graft probe,California pension system presses Facebook on data protection,"Facebook says data leak hits 87 million users, widening privacy scandal",Facebook fined $33 mln for failing to aid Brazil graft probe,BRIEF-Facebook's Sandberg Says 'A Few' Advertisers Paused Spending - Bloomberg,Australia begins privacy investigation into Facebook,"US STOCKS-Facebook, Amazon buoy Wall St as trade concerns cool","US STOCKS SNAPSHOT-Facebook, Amazon lead Wall St higher at open",Facebook shares rise as Zuckerberg soothes investors
GE,Institutional Shareholder Services asks GE to dump auditor KPMG,GE to restate two years of earnings by April 13
GM,BRIEF-GM Says Named Elaine Buckberg As Chief Economist,South Korea declares industrial crisis in city where GM factory is closing
HP,BRIEF-Helmerich And Payne Says Appoints Mark Smith As CFO
HPE,BRIEF-Hewlett Packard Enterprise Increases Regular Dividend By About 50 Pct
HUM,"BRIEF-Kindred Stockholders Approve Deal With TPG Capital, Humana"
IBM,IBM joins group building a blockchain-based global identity network
