AAPL,House Democrats want Apple to answer questions on FaceTime flaw,Apple retail chief Angela Ahrendts departs,U.S. House Democrats want Apple to answer questions on FaceTime flaw,Apple agrees to pay back-taxes to French authorities,Lumentum expects Android devices with Apple-like 3D sensing tech in 2019,"Weak iPhone demand prompts AMS to suspend dividend, avoid full-year outlook",Apple supplier Lumentum's forecast hit by weak smartphone market,Apple agrees to pay back-taxes to French authorities,"Apple supplier AMS sees weak Q1, skips dividend"
ADM,"ADM fourth-quarter profit misses as U.S.-China trade war stings, shares drop",Archer Daniels Midland quarterly profit slumps 60 pct
AGN,"Appaloosa steps up pressure on Allergan to split chairman, CEO roles","Hedge fund Appaloosa urges Allergan to separate roles of chairman, CEO again"
AMZN,Amazon grocery service slowly returns in India after e-commerce disruption,Amazon adds Starbucks' Rosalind Brewer to board
BA,Boeing makes 'significant investment' in supersonic jet developer Aerion,Boeing partners with supersonic business jet developer Aerion,Exclusive: Boeing aims to speed 737 jet production in early June - sources
BLK,Exclusive: Fed could raise rates as much as twice this year - BlackRock's Rieder
C,"Citi says prosecution delay hampers defence in Australia cartel case with ANZ, Deutsche"
CB,Dividend Aristocrat Performance: January 2019
CVX,Chevron CEO Wirth set to earn $19 million in annual pay
DIS,ABC and parks boost Disney profit above forecasts,"Disney profit beats, driven by theme parks, media networks"
EA,"EA cuts revenue outlook after 'Battlefield' disappoints, shares dive",REFILE-Electronic Arts cuts revenue outlook after poor 'Battlefield' sales
EL,"Estée Lauder raises full-year forecast on strength in skincare, China",Estée Lauder's quarterly sales top estimates
EQT,"UPDATE 1-Rice brothers want to replace EQT board, CEO","Rice founders rebuke gas producer EQT, pressing case for new board, CEO"
FB,"Snap user number flat, but beats Wall St estimate"
GE,General Electric to pay $57 million for missing French job target: ministry,GE to complete spin off of transportation unit on February 25
GM,"GM pickup truck plant in Flint, Michigan, to add 1,000 workers"
GOOG,"Alphabet's higher spending worries investors, shares dip"
GOOGL,"Alphabet's higher spending worries investors, shares dip"
GS,Goldman Sachs plans cuts in commodities trading unit: WSJ
JNJ,"J&J, plaintiffs 'close' to deal on Pinnacle hip implant lawsuits: lawyer"
MRK,Merck CEO Frazier to testify at Senate drug pricing hearing,WHO and vaccine group back 'critical' cervical cancer shots,Merck CEO Frazier plans to testify at Senate drug pricing hearing,GSK pays up to $4.2 billion for Merck KGaA cancer immunotherapy
NEE,NextEra pushes to move PG&E fight with FERC out of bankruptcy court
NFLX,Viacom's Netflix deal highlights content strategy; earnings mixed
PCG,NextEra pushes to move PG&E fight with FERC out of bankruptcy court
RL,"Ralph Lauren steps up Instagram game, tops holiday sales forecasts"
SBUX,Amazon adds Starbucks' Rosalind Brewer to board
SLB,Schlumberger still seeking drilling opportunities in Russia
XOM,Judge tosses Exxon employees' lawsuit over reserve accounting,"Qatar Petroleum, Exxon invest in $10 billion Texas LNG project","Qatar Petroleum, Exxon to proceed with $10 bln Texas LNG project -Exxon"
