AA,UPDATE 2-Alcoa's W.Australia workers walk out over labour agreement - union,Alcoa's Western Australia workers walk out over labour agreement - union
ALB,Albemarle boosts stock buyback to $500 million; shares jump,Albemarle boosts stock buyback to $500 million; shares jump
AMT,"American Tower, Algar buy telecom assets of Brazil's Cemig","American Tower, Algar buy telecom assets of Brazil's Cemig"
AMZN,Indian regulator clears Walmart's $16 billion acquisition of Flipkart,Amazon launches curbside pickup at Whole Foods stores
APA,"Apache, Kayne Anderson form $3.5 billion Permian basin pipeline firm","Apache, Kayne Anderson form $3.5 bln Permian basin pipeline firm"
BA,Boeing sees more narrowbody delivery delays in third quarter
CB,Dividend Income Update July 2018
CI,Cigna beats lawsuit by Houston hospital over reduced payments
CMCSA,Fox's formal bid opens final chapter of Sky battle with Comcast
CRM,Salesforce appoints Keith Block as co-CEO
CVS,American Medical Association opposes merger of CVS and Aetna,"CVS Health beats profit estimates, defends PBM business",CVS Health posts quarterly loss on $3.9 bln charge
DIS,China denies entry to Disney's Winnie the Pooh film: source,Disney quarterly profit falls short as streaming costs rise
FCX,Indonesia issues new tax rules as Freeport seeks fiscal guarantee
KR,Old-line Kroger shows new moves in grocery delivery drive,RPT-FOCUS-Old-line Kroger shows new moves in grocery delivery drive,FOCUS-Old-line Kroger shows new moves in grocery delivery drive
MYL,Mylan eyes 'all alternatives' as quarterly profit falls short,Drugmaker Mylan considering strategic alternatives
NFLX,Naspers creates new video on demand unit as Netflix rivalry heats up
ORCL,Oracle Corp files protest over Pentagon cloud computing contract
OXY,Occidental Petroleum Q2 profit jumps 67 percent on rising oil price
PRU,UPDATE 3-Asia drives profits as Prudential prepares for split in late 2019,Prudential posts forecast-beating 9 pct rise in H1 profit
PXD,"Pioneer Natural Resources boosts 2018 spending on higher costs, drilling activity","Pioneer Natural Resources boosts 2018 spending on higher costs, drilling activity"
RIG,Another Driller Bites The Dust - Industry Implications
TEL,"Philippines' Converge to spend $1.8 bln for broadband rollout, taps S.Korea's KT"
UNH,UnitedHealth is buying pharmacy operator Genoa: Axios
WMT,Indian regulator clears Walmart's $16 billion acquisition of Flipkart,Indian regulator clears Walmart's $16 bln acquisition of Flipkart
