AA,BRIEF-Alcoa says consolidates administrative locations
AAPL,Qualcomm results beat help allay worries over Apple dispute,BRIEF-Qualcomm says Apple's suppliers withheld about $1 bln from their payments in Q2,Beijing cyber regulators to summon Apple over live streaming: Xinhua,"Imagination likely to see Apple royalties slashed, then end: UBS"
ABBV,AbbVie cancer drug fails two late-stage trials,AbbVie cancer drug fails two late-stage trials
ABT,Abbott sees Alere as challenging 'fixer-upper' after revised deal,"BRIEF-Abbott CFO says ""We're not going to really be in a good position to give a lot of detailed guidance (on Alere) until minimum Q4"" - Conf Call",Abbott posts 29.7 pct rise in quarterly sales,BRIEF-Abbott Q1 adjusted earnings per share $0.48 from continuing operations
ADI,BRIEF-Sonavation enters into licensing agreement with Analog Devices
AIG,BRIEF-AIG reports impact of UK ogden discount rate change
AMT,BRIEF-American Tower CEO James Taiclet's FY 2016 total compensation was $11.85 mln vs. $12.2 mln in FY 2015
AMZN,EBay's second-quarter profit forecast falls short of estimates,Britain loses 1 bln stg through VAT fraud and error by Amazon and eBay sellers,Britain loses one billion pounds through VAT fraud and error by Amazon and eBay sellers,Amazon rolls out chatbot tools in race to dominate voice-powered tech,Amazon rolls out chatbot tools in race to dominate voice-powered tech,BRIEF-Bharti Airtel and Amazon announce partnership for online content experience
AXP,AmEx profit beats as higher spending blunts partnership losses,BRIEF-American express co sees 2017 earnings per share outlook of $5.60‐$5.80
BA,BRIEF-Air Lease announces lease placement of new Boeing 787-9 dreamliner
BAC,Fitch: Bank of America's Earnings Continue to Improve
BAX,BRIEF-Walgreens Boots Alliance elects Baxter International CEO José Almeida to its board
BLK,BRIEF-Norges Bank reports 5.01 pct passive stake in BlackRock as of April 13,BlackRock CEO says flows 'quite strong' into Q2 - Bloomberg TV,BRIEF-BlackRock reports Q1 2017 diluted EPS of $5.23 per share,Asset manager BlackRock's quarterly profit rises 31 pct
CAT,"BRIEF-Caterpillar selects Deerfield, Illinois for new global headquarters"
CSX,Railroad operator CP Rail's profit tops estimates,"CSX posts higher profit, new CEO says better is to come",BRIEF-CSX Corp reports Q1 earnings per share $0.39,BRIEF-CSX Q1 adjusted EPS $0.51 excluding items,CSX quarterly profit rises on higher freight volumes
CTL,BRIEF-Qwest Corp agrees to sell debt securities
CVS,BRIEF-CVS Pharmacy removes certain chemicals from its beauty and personal care products
CVX,BRIEF-KBR awarded contract by PT Chevron Pacific Indonesia
DVN,BRIEF-Devon Energy promotes Jeff Ritenour to CFO
EBAY,EBay's second-quarter profit forecast falls short of estimates,BRIEF-Ebay reports Q1 earnings per diluted share from continuing operations $0.94,Ebay's revenue rises 3.7 pct
FB,"Inspired by Pokemon Go, Facebook pushes augmented reality"
FOXA,BRIEF-Twenty-First Century Fox says Bill O'Reilly will not be returning to Fox News
GOOG,Alphabet's Verily unit launches study to track health data
GOOGL,Alphabet's Verily unit launches study to track health data
GPC,BRIEF-Genuine Parts Company announces acquisition of Merle's Automotive Supply
GS,James Gorman rubs Goldman Sachs’ nose in it,RPT-Goldman Sachs licks wounds in equities trading as peers grab share
HON,BRIEF-EuKedos unit to acquire NewCo owning nursing home in Lombardy
HSIC,BRIEF-Henry Schein announces new $750 mln credit facility
IBM,"BRIEF-Telstra, IBM Aspera team up to enable media file transfer capability, global media file collaboration",IBM's cloud provides little silver lining
KR,BRIEF-Kroger recommends shareholders reject TRC Capital's mini-tender offer
LRCX,"Chip equipment stocks surge after strong Lam Research, ASML results","Chip equipment stocks surge after strong Lam Research, ASML results"
LUV,Federal judge grants Southwest's bid to move union dispute to Texas
MS,Fitch: Strong 1Q17 Earnings for Morgan Stanley,Change of fortune in bond trading boosts Morgan Stanley profit,BRIEF-Morgan stanley reports Q1 revenue of $4.1 billion,Morgan Stanley's quarterly profit surges on trading gains
NEM,BRIEF-Newmont Mining Corp declares quarterly dividend $0.05 per share
ORLY,Top-rated host Bill O'Reilly is out at Fox News -New York magazine
PFE,Pfizer receives subpoenas in U.S. intravenous saline solution probe,Pfizer subpoenaed in U.S. intravenous saline solution probe,Pfizer receives subpoenas in U.S. intravenous saline solution probe
PPG,BRIEF-PPG says continues to believe in merits of combining with Akzonobel,Dutch trade union: AkzoNobel strategic plan will lead to job cuts,"PPG dismisses Akzo Nobel defense, presses takeover case","Akzo Nobel unveils plan to separate chemicals arm, pay special dividend","Akzo Nobel beats on first-quarter operating profit, sees 2017 growth"
PPL,BRIEF-PPL Corp reaffirms 2017 earnings outlook of $2.05 to $2.25 per share
QCOM,Qualcomm results beat help allay worries over Apple dispute,CORRECTED-Chipmaker Qualcomm's revenue falls 9.6 pct
SCHW,BRIEF-Schwab to liquidate two funds
SHW,BRIEF-Sherwin-Williams declares dividend of $0.85 per common share
SIG,BRIEF-Signet Jewelers appoints former federal judge to review certain policies
TXT,"Textron misses revenue estimates, cuts earnings forecast",BRIEF-Textron reports Q1 2017 revenue of $3.1 billion,Textron revenue falls 3.4 percent
USB,BRIEF-U.S. Bancorp reports Q1 earnings per share $0.82
WBA,BRIEF-Walgreens Boots Alliance elects Baxter International CEO José Almeida to its board
WFC,U.S. regulator knocks its own handling of Wells Fargo sales scandal,U.S. regulator knocks its own handling of Wells Fargo sales scandal,U.S. regulator knocks its own handling of Wells Fargo sales scandal
XOM,Exxon will not say if it is seeking waiver from Russia sanctions,Exxon seeks waiver from U.S. sanctions on Russia - WSJ,SABIC picks Texas for potential project with Exxon Mobil,"BRIEF-Exxon Mobil, SABIC select San Patricio county for proposed petrochemical project on U.S. Gulf Coast",BRIEF-Saudi's SABIC updates on joint venture with Exxon Mobil
