AAPL,'Anemic' iPhone 8 demand drags Apple shares lower,"US STOCKS-S&P 500 ekes out record high, turns higher after Fed Powell report",US STOCKS-Apple stalls Wall Street's record run,US STOCKS SNAPSHOT-Wall St opens lower as tech stocks slide,BRIEF-Rite Aid says ‍riteaid.com now accepting Apple Pay​,Apple shares drop on iPhone 8 demand worries
ADP,ADP is already making changes Ackman wants: CEO
ADS,BRIEF-Alliance Data Systems reports Q3 earnings per share of $4.20
AGN,"Labor, consumer groups urge probe of Allergan tribal patent deal",Imprimis Pharma to take on Allergan's Restasis with cheaper product
AMZN,Amazon offered billions in tax breaks for second U.S. headquarters
BA,Boeing invests in autonomous flight tech provider Near Earth Autonomy,BRIEF-Boeing ‍announced investment in Near Earth Autonomy
BK,"BRIEF-Bank Of New York Mellon issues Q4, full-year guidance",BRIEF-BNY Mellon reports Q3 earnings per share $0.94,BNY Mellon posts higher profit in third quarter
C,"MOVES-Citi names new business development head for APAC, Japan"
CAH,Shanghai Pharma bids for U.S. Cardinal Health's China business
CB,California Dept of Insurance estimates wildfires losses at $1.05 billion
CME,UPDATE 2-London Stock Exchange CEO Rolet to step down by end of 2018
CVX,Oil drops more than one percent on profit taking after four days of gains,Chevron suspends drilling activity in Kurdistan,BRIEF-Chevron is temporarily suspending operations in Iraqi Kurdistan - WSJ
D,HomeServe steps up U.S. push with Dominion Energy deal
DGX,BRIEF-Advantage Capital Portfolio company Cleveland Heartlab acquired by Quest Diagnostics,BRIEF-Quest Diagnostics reports Q3 diluted eps of $1.15
DHR,BRIEF-Danaher Q3 adjusted non-GAAP earnings per share $1.00
DOV,BRIEF-Dover reports Q3 adjusted EPS of $1.16
ETFC,BRIEF-E*TRADE Financial reports Q3 earnings per share of $0.49
FB,"U.S. lawmakers want crackdown on Facebook, Twitter political ads",Facebook general counsel to testify before Congress Nov. 1
FLR,BRIEF-Fluor awarded $240 mln contract to repair power grid in Puerto Rico
FTI,BRIEF-TechnipFMC to buy Plexus’ exploration wellhead business
GILD,"FDA approves Gilead cancer gene therapy; price set at $373,000"
