AAPL,"Apple, Samsung settle U.S. patent dispute","Apple, Samsung settle U.S. patent dispute"
BA,Boeing wins $1.5 billion U.S. defense contract: Pentagon,Boeing's engine proposal deadline looms for new mid-market jet: report
BBBY,Bed Bath's same-store sales fall as coupons lose edge,Bed Bath & Beyond reports surprise drop in quarterly same-store sales
CAG,Deals of the day-Mergers and acquisitions,"Conagra to buy Pinnacle for $8.1 billion, creating frozen food powerhouse",US STOCKS-Wall Street rally fizzles as tech stocks drag,Deals of the day-Mergers and acquisitions,Conagra to buy Pinnacle Foods for $8.1 billion
CB,"Argo's Top-Line Growth Is Exciting, But ROEs Remain Lackluster"
CMG,Chipotle to launch new loyalty program in 2019
CVX,Chevron renewal of Rokan block not assured: Indonesia minister,Chevron must compete to renew Rokan oil block -Indonesia minister
DAL,Delta Air CEO says higher jet fuel to add $2 billion to costs,Delta Air CEO says expects $2 bln in added costs on higher jet fuel expenses
DIS,Deals of the day-Mergers and acquisitions,Breakingviews - Disney-Fox-Sky puts UK M&A regulators in a bind,Disney wins US antitrust approval to buy Fox assets,U.S. set to give antitrust approval for Disney-Fox deal -source
EFX,Equifax avoids fines in deal with U.S. states over data breach
FDX,"Volvo, FedEx test truck 'platooning' on public U.S. road"
FOXA,U.S. set to give antitrust approval for Disney-Fox deal -source
GE,Athene in talks to buy GE's insurance business: FT,Athene in talks to buy GE's insurance business - FT,RPT-DEALTALK-GE's determined makeover could dim deal prospects
GIS,General Mills to cut 625 jobs by 2019 amid rising costs,CORRECTED-General Mills quarterly profit drops 13 pct
GS,Goldman Sachs investment division upbeat on sterling and oil
JNJ,J&J attacks 'rigged testing' allegations in multi-plaintiff talc cancer trial
JPM,JPMorgan says to ramp up China investment banking headcount by 40-50 percent
KMI,Canada cannot start work on Trans Mountain pipeline until deal closes: minister
MDT,Medtronic wins $472 million U.S. defense contract: Pentagon
MRK,"AstraZeneca, Merck eye $1 billion boost from cancer drug success","AstraZeneca, Merck eye wider cancer drug use after study success"
RIG,BRIEF-Transocean Announces Proposed Private Offering Of $700 Mln Of Secured Notes Due 2024
SRE,Woodside CEO says may exit Sempra Port Arthur LNG export project in Texas
XOM,"Sonatrach sees Exxon pact by year's end, boosts output after OPEC deal","UPDATE 1-Sonatrach sees Exxon pact by year's end, boosts output after OPEC deal",Exxon Beaumont refinery returns hydrocracker to production: sources,Exxon Beaumont refinery working to restart hydrocracker: sources
XRX,Fujifilm threatens to compete against Xerox if partnership not renewed,Fujifilm threatens to compete against Xerox if partnership not renewed
