AAPL,Apple CEO to advocate end to 'inhumane' immigrant children separation:  Irish Times
AMZN,Amazon's Alexa will now butler at Marriott hotels
BA,FedEx orders Boeing freighters for $6.6 billion,Ethiopian Airlines eyes orders at Farnborough air show
BAC,Merrill Lynch to pay $42 million for misleading customers -U.S. SEC
CB,Dividend Sensei's Portfolio Update 39: 3 Reasons You Should Avoid This Dangerous Type Of High-Yield Stock
DIS,Walt Disney names creative heads of animation studios
FB,Facebook expands offerings for video creators to cash in on views
FDX,FedEx profit tops Wall Street estimates amid trade war worries,FedEx orders Boeing freighters for $6.6 billion,FedEx shares hit by U.S.-China trade tensions ahead of earnings
FOXA,UK happy with Murdoch's Sky News commitments in relation to Sky bid
GE,Walgreens to replace GE in Dow Jones Industrial Average
GS,UPDATE 1-Goldman Sachs to invest $500 million in women-run companies
INTC,"Intel has paths around Trump's China tariffs, analysts say","Intel has paths around Trump's China tariffs, analysts say"
MAR,Amazon's Alexa will now butler at Marriott hotels
MS,Italian prosecutor appeals against Morgan Stanley case ruling
ORCL,"Oracle's forecast miss overshadows cloud growth, shares fall",Oracle's quarterly profit rises 5.5 pct
RIG,The Daily Drilling Report Recaps The Week That Was
SBUX,Starbucks forecasts same-store sales below estimates,BRIEF-Starbucks Raises Target For Cash Returned To Shareholders To $25 Bln Through FY2020
UPS,"UPS to spend $130 million on new natural gas vehicles, fueling stations"
VZ,Verizon to stop selling phone location data to third parties,Verizon to stop sharing phone-location data to third parties
WBA,Walgreens to replace GE in Dow Jones Industrial Average
XOM,ExxonMobil investigating reported vandalism on gas pipe project in Papua New Guinea,ExxonMobil investigating reported vandalism on gas pipe project in Papua New Guinea
