AAPL,Apple developing own screens using next-generation MicroLED tech: Bloomberg
ABBV,BRIEF-AbbVie Says CEO's 2017 Total Compensations Were $22.63 Mln Vs $20.97 Mln In 2016
ABT,BRIEF-Abbott's MitraClip Therapy Receives National Reimbursement In Japan To Treat Patients With Mitral Regurgitation
ADBE,BRIEF-Enel Sells Energy From U.S. Wind Farm To Facebook And Adobe
ADM,ADM restructures business groups as grain margins falter,BRIEF-ADM Realigns Business Segments
AEE,BRIEF-Ameren CEO Warner Baxter's 2017 Total Compensation Was $8.1 Mln
AES,BRIEF-Astrazeneca Presents New Data Evaluating Safety And Efficacy Of Farxiga
AIG,BRIEF-AIG Files For Potential Fixed-To-Floating Rate Series A-9 Junior Subordinated Debentures Due 2048,BRIEF-AIG Files For Potential Two-Part Notes Offering Size Not Disclosed
AMZN,Amazon tracks repeat shoppers for line-free Seattle store - and there are many,BRIEF-Amazon Has Considered Acquiring Some Toys 'R' Us Stores - Bloomberg,Whole Foods calls supplier summit amid Amazon angst,RPT-Amazon tracks repeat shoppers for line-free Seattle store - and there are many
AXP,BRIEF-American Express Says K.I. Chenault's 2017 Total Compensation Was $18.6 Mln
BA,BRIEF-Boeing Provides Consent To United Tech-Rockwell Collins Deal
BAX,BRIEF-Ameren CEO Warner Baxter's 2017 Total Compensation Was $8.1 Mln
BDX,"BRIEF-Becton, Dickinson To Divest Remaining Investment In Vyaire Medical"
BLK,"BRIEF-Blackrock Strategist Supports ""Strong Case"" For EM Equities"
C,MOVES-Citi rehires Ferrulli for CEEMEA equities sales
CB,BRIEF-Chubb Says CEO Evan Greenberg's Total Compensation For 2017 Was $19.1 Mln Versus $24.4 Mln In 2016
CL,BRIEF-Colgate Recommends Shareholders Reject “Mini-Tender” Offer By Baker Mills
CME,UPDATE 1-FTSE hits 15 month-low as Brexit transition deal lifts pound,CME gets foothold in Black Sea with new-look grain futures,Micro Focus plunge knocks FTSE 100 down to 2-week low
CSX,BRIEF-CSX Names Angela C. Williams Vice President And Corporate Controller
CVS,BRIEF-CVS Health Will Award $10 Mln In 2018 To Support Youth Smoking Prevention And Education Programs​
D,BRIEF-Dominion Energy Affirms Earnings Guidance Of 95 Cents To $1.15 Per Share For Q1
DTE,BRIEF-DTE Energy Reaffirms 2018 Operating; Earnings Per Share Guidance Of $5.57-$5.99 - SEC Filing
EW,BRIEF-Edwards Lifesciences Says FDA Grants De Novo Request For Acumen Hypotension Prediction Index Software​
FB,Wall Street drops as regulation worry sinks tech shares,Facebook's security chief to leave company -NYT,BRIEF-Facebook Security Chief Said to Leave After Clashes Over Disinformation - NYT,Analyst View: Tech sector selloff leads Wall Street sharply lower,US STOCKS SNAPSHOT-Wall St ends lower led by Facebook tumble,BRIEF-Cambridge Analytica Says It Did Not Use Facebook Data In Services For Trump Campaign,"US STOCKS-Facebook plunge leads tech, Wall St sell-off",US STOCKS-Wall St sinks as Facebook-led tech selloff deepens,US STOCKS-Wall St slides as Facebook data issue pounds tech sector,"Facebook critics want regulation, investigation after data misuse",US STOCKS-Nasdaq drops 1 pct as Facebook leads slide in tech stocks,US STOCKS SNAPSHOT-Facebook leads Wall Street lower at open,Facebook shares slide after reports of data misuse,US STOCKS-Nasdaq futures drop sharply as Facebook data leak weighs,Facebook shares slide after reports of data misuse,EU lawmakers to investigate alleged misuse of Facebook users' data
FDX,BRIEF-Fedex Corp - Announces Launch Of Fedex Returns Technology
GD,CACI seeks to break up General Dynamics' acquisition of CSRA,BRIEF-General Dynamics To Proceed With All Cash Offer To Acquire CSRA
GIS,BRIEF-General Mills Declares Quarterly Dividend At Prevailing Rate Of $0.49 Per Share,BRIEF-General Mills Receives Antitrust Clearance For Blue Buffalo Deal
GM,BRIEF-GM Names John Roth As President & Managing Director Of Africa & Middle East Operations
GS,Germany's Goldman hire prompts fear of banks' renewed influence,Co-head of Goldman Sachs Germany to be become deputy German finance minister,BRIEF-Goldman Sachs Says Wolfgang Fink To Be Sole Chief In Germany And Austria
HSIC,BRIEF-Henry Schein Board Approves Shira Goodman As New Nominee For Election As Director At The Annual Meeting​
HUM,"BRIEF-Leading Proxy Advisory Firm ISS Recommends Kindred Stockholders Vote “For” The Transaction With TPG Capital, Welsh, Carson, Anderson & Stowe And Humana Inc."
ICE,BRIEF-ICE Announces Transition Of Credit Default Swap Open Interest From CME Group To ICE Clear Credit
INTC,BRIEF-Intel Board Elects New Director And Extends Andy Bryant’s Term As Intel Chairman Until 2019
