AAPL,High court signals interest in Apple-Samsung patent fight,Apple CEO touts India impact in push for deeper market access,Apple working with Hertz to test self-driving technology: Bloomberg,"Apple, Cisco team up to push for cyber security insurance discounts",RPT-Apple working with Hertz to test self-driving technology - BBG,Apple working with Hertz to test self-driving technology - BBG,"Apple, Cisco want cyber security insurance discount for joint customers"
AEE,BRIEF-Ameren to issue $450 mln aggregate principal amount of 3.43 pct senior notes
AES,BRIEF-Alnylam Pharmaceuticals reports results for Givosiran
ALB,BRIEF-Laurie Brlas gets elected to Albemarle board of directors
BA,BRIEF-Boeing board approves quarterly dividend,Possible sale of Boeing C-17 aircraft to India approved: Pentagon,AIRSHOW-New Boeing bosses target more wins after Paris plane launch
BAC,BRIEF-Bank of America selects Oracle Cloud for ERP and Financials,BRIEF-Oracle inks new cloud deal with Bank of America - CNBC
C,MOVES-Citi hires Toby Ali to co-head EMEA leveraged finance
CHK,BRIEF-Chesapeake Energy Corp says about 298 BCF of natural gas hedged in 2018 with swaps at an average price of $3.16 - presentation 
CL,Judge halts lawsuit over Colgate's toothpaste whitening claims
CSCO,"Apple, Cisco team up to push for cyber security insurance discounts"
DAL,Amtrak names former Delta executive as next CEO,Amtrak names former Delta executive as next CEO
DE,BRIEF-Deere buys Italian sprayer manufacturer Mazzotti
FB,Facebook in talks to produce original TV-quality shows: WSJ,Facebook in talks to produce original TV-quality shows - WSJ
FIS,BRIEF-FIDELITY NATIONAL INFORMATION SERVICES ANNOUNCES PRICING OF SENIOR NOTES OFFERING,BRIEF-FIS announces proposed offering of senior notes
FTR,BRIEF-Frontier Communications announces early tender results
GE,BRIEF-GE's Current partnering with Sainsbury's for LED lighting
GM,GM lowers outlook for U.S. 2017 new vehicle sales,GM expects charge from its sale of Opel to reach $5.5 bln,BRIEF-GM says 41 pct of shareholders voted for proposal on independent board chair 
GOOG,Alphabet partners with Avis to manage self-driving car fleet
GOOGL,Alphabet partners with Avis to manage self-driving car fleet
HIG,UPDATE 1-Insurer Hartford to transfer pension liabilities to Prudential,Insurer Hartford to transfer pension liabilities to Prudential,BRIEF-Hartford Financial enters agreement with Prudential Financial to buy group annuity contract and transfer pension plan liabilities​
HP,BRIEF-Helmerich and Payne expects to generate about $5 mln in Q3 and over $18 mln thereafter from early terminations​
IBM,Banks' blockchain consortium picks IBM for trade finance platform
INTC,EU court seen ruling on Intel antitrust case next year - judge,EU court seen ruling on Intel antitrust case next year: judge
JPM,MOVES-Wells Fargo Securities hires JPMorgan's commercial banking exec
JWN,Alibaba-backed Best Inc bets on China logistics boom with U.S. listing,Alibaba-backed Best Inc files for IPO,BRIEF-Best Inc files for U.S. IPO of $750 mln of ADSs
LMT,"BRIEF-Lockheed Martin says second GPS III satellite is now assembled and preparing for environmental testing, and third satellite is close behind"
LOW,BRIEF-Lowe's completes acquisition of Maintenance Supply Headquarters
MA,"BRIEF-Arjuna Capital urges MasterCard shareholders to vote “for” proposal, which asks co to transparently and proactively address gender pay gap-sec filing"
MAS,BRIEF-Masco announces pricing of tender offers
MDT,Medtronic deal with Aetna ties insulin pump payment to patient results,BRIEF-Medtronic announces agreement with Aetna for diabetes patients,Medtronic deal with Aetna ties insulin pump payment to patient results
MLM,Martin Marietta to buy Bluegrass Materials for $1.63 billion,BRIEF-Martin Marietta Materials announces acquisition of Bluegrass Materials,Martin Marietta to buy Bluegrass Materials for $1.63 bln
MU,BRIEF-Micron announces appointment of Jeff Verheul  as SVP of non-volatile engineering
ORCL,BRIEF-Bank of America selects Oracle Cloud for ERP and Financials,BRIEF-Oracle inks new cloud deal with Bank of America - CNBC
PRU,UPDATE 1-Insurer Hartford to transfer pension liabilities to Prudential,Insurer Hartford to transfer pension liabilities to Prudential,BRIEF-Hartford Financial enters agreement with Prudential Financial to buy group annuity contract and transfer pension plan liabilities​
RTN,CEO of Raytheon's Forcepoint eyes IPO: Boersen-Zeitung
T,BRIEF-Leidos and AT&T to implement software defined networking for the Defense Information Systems Agency
TEL,BRIEF-Voxx International to sell its Hirschmann car communication antenna and tuner business
VNO,BRIEF-Vornado Realty says board of trustees set record date for JBG Smith spin-off
VRSK,Private U.S. property insurers have highest first quarter catastrophe losses since 1994 quake
WDC,BRIEF-Western Digital sees Q4 non-GAAP earnings per share of $2.85,BRIEF-Western Digital sees Q4 earnings per share $1.37,Western Digital objects to SK Hynix participation in Toshiba chip unit sale,Western Digital won't consent to SK Hynix participation in Toshiba chip unit sale
XRX,BRIEF-Naver to buy Xerox Research Centre Europe
YUM,BRIEF-Collins Foods announces acquisition of 28 KFC restaurants from Yum! Brands Inc
