AAPL,Deals of the day-Mergers and acquisitions,Apple completes deal to buy Shazam
AMZN,"Amazon made two moves for Deliveroo, one nine months ago: Telegraph",Snapchat ties up with Amazon for point-and-buy
BA,Boeing wins first leg of $2.4 billion helicopter deal from U.S. Air Force,Boeing wins first leg of $2.4 bln helicopter deal from U.S. Air Force
C,Citigroup settles U.S. robo-signing case tied to consumer bankruptcies
CMCSA,Breakingviews - Comcast $40 bln lunacy gives Disney shot at sanity,Sky's shares jump after Comcast wins auction with big bet,RPT-Boutique firm Robey Warshaw delivered Comcast's knockout blow for Sky,Sky's shares jump 9 pct after Comcast wins auction,Comcast demonstrates Sky-high ambition in global media shake-up
CME,CME to launch oil futures for delivery in Houston as exports climb
D,Dominion Energy to sell power station stakes for $1.32 bln
DNB,"Norway's DNB, Sparebank 1 agree $2.4 billion insurance merger"
FB,Facebook not protecting content moderators from mental trauma -lawsuit
GE,MHI Vestas turbine platform can scale up to GE's 12 MW rival: CEO
GILD,Gilead to launch generic versions of its hepatitis drugs,Brazil court strips Gilead of hepatitis C drug patent,"Brazil court strips Gilead hepatitis drug patent, politician says"
GOOG,Tech index refresh could give under-the-radar names their day in the sun
GOOGL,Tech index refresh could give under-the-radar names their day in the sun
JNJ,California judge declares mistrial in J&J talc cancer case
JPM,"Hungary mandates Deutsche Bank, Erste, J.P. Morgan for fx debt issue"
M,Citigroup settles U.S. robo-signing case tied to consumer bankruptcies
MS,Morgan Stanley shifts emerging-market stance to Neutral from Negative
MSFT,"SAP, Microsoft and Adobe announce data alliance"
RIG,Transocean: New Contract Analysis
SBUX,"Starbucks plans changes to company structure, layoffs - Bbg"
UNH,UnitedHealth warns hospitals about Envision ER contracts
UTX,United Technologies explores sale of Chubb Fire & Security: sources
WMT,"Walmart, Sam's Club to put food products on blockchain",India's Flipkart may appoint new group CEO in place of Binny Bansal: Mint
