AAL,"BRIEF-American Airlines, Analogic announce joint partnership"
AAPL,"U.S. antitrust lawsuit against Qualcomm to proceed, judge rules"
AFL,BRIEF-Aflac receives notice of unsolicited mini-tender offer by TRC Capital Corp to buy up to 1.5 mln shares of Aflac common stock
AGN,BRIEF-Allergan announces launch of artificial tear refresh optive mega-3
AIG,BRIEF-AIG entered into fourth amended and restated credit agreement
AMAT,BRIEF-TSMC orders machinery equipment from Applied Materials
AMGN,Novartis gets European OK for biosimilar of Amgen's Enbrel
AMT,BRIEF-American Tower prices senior notes offering,Fitch Rates American Tower's $750MM Debt Offering 'BBB'; Outlook Stable
AMZN,"In Amazon's shadow, hedge funds take aim at Brexit-hit retailers"
APD,"BRIEF-Air Products to supply SMIC's capacity expansion project in Tianjin, China"
AXP,BRIEF-American Express checkout rolls out to new merchant partners in 2016 and 2017
BA,"BRIEF-Boeing says Scott Fancher, senior VP of program management, integration and development programs, to retire"
BK,Fed fines Bank of New York Mellon for overstating capital in 2010
BLK,BlackRock makes technology deal in cash management business,BRIEF-Blackrock to acquire Cachematrix
BSX,BRIEF-Boston Scientific outlines strategy for sustained growth at 2017 investor day
CA,"BRIEF-Atari, Mattel and Startapp announce partnership"
CHK,BRIEF-Chesapeake Energy says director reports open market purchase of shares
CMCSA,"Charter, Comcast explore wireless partnership with Sprint: sources","REFILE-Sprint in exclusive talks with Charter, Comcast on wireless deal -WSJ"
CME,BRIEF-CME Group announces launch of Australian Wheat fob futures contract
COF,"Capital One, Groupe Arnault back e-commerce fraud preventer Riskified"
DD,"Canada allows Dow, Dupont merger after firms agree to sell assets","Mexico watchdog gives conditional approval to Dow, DuPont merger","Canada allows Dow, Dupont merger after firms agree to sell assets"
DFS,BRIEF-Discover Financial Services says Discover cardmembers can make payments in U.S. with Samsung Pay ​
DGX,BRIEF-Quest Diagnostics to acquire Cape Cod Healthcare outreach laboratory business
DOW,"Canada allows Dow, Dupont merger after firms agree to sell assets","Mexico watchdog gives conditional approval to Dow, DuPont merger","Canada allows Dow, Dupont merger after firms agree to sell assets"
DRI,BRIEF-Darden Restaurants reports Q4 same-restaurant sales growth of 3.3%
FB,Facebook hits 2 billion user mark,BRIEF-Facebook CEO Zuckerberg says Facebook has officially 2 bln people,BRIEF-FOX Sports partners with Facebook for 2017-18 UEFA Champions League season
FDX,"BRIEF-FedEx spokeswoman says ""FedEx systems are operating normally after resolving limited functionality issues overnight.""","BRIEF-Fedex site is down, working to resolve the issue - tweet"
FOXA,BRIEF-News Corp releases ‍statement regarding european commission decision to fine Google for breaching EU antitrust rules​
GE,BRIEF-‍Chargepoint says it has obtained license to become exclusive operator of GE's EV charging network​,BRIEF-GE awarded order from DF Energy- Romelectro,"BRIEF-GE Oil & Gas, Eni East Africa sign long-term partnership to develop gas resources offshore of Mozambique"
GOOG,BRIEF-Alphabet expects to accrue fine imposed by EC decision in Q2,Google says it is considering appeal against EU antitrust fine,EU antitrust regulators hit Google with record 2.42 bln euro fine
GOOGL,BRIEF-Alphabet expects to accrue fine imposed by EC decision in Q2,Google says it is considering appeal against EU antitrust fine,EU antitrust regulators hit Google with record 2.42 bln euro fine
GS,Goldman Sachs asks for appellate help in sex discrimination class action
HSIC,BRIEF-Henry Schein settles litigation
IP,BRIEF-International Paper agrees to settle Kleen products class action litigation
JPM,MOVES-JP Morgan hires Hughes as head of global custody
KR,BRIEF-Kroger sees liquidity needs over next 12-month to range between $6 to $6.5 bln
MA,BRIEF-Mastercard announces annual meeting results
MAT,"BRIEF-Atari, Mattel and Startapp announce partnership"
MDLZ,"Mondelez says has tech problems, unclear if from cyberattack"
MKC,BRIEF-McCormick & Co increases FY dividend by 9 pct to $1.88 per share
MRK,Merck heart drug surprises with positive result; questions linger,BRIEF-Merck provides update on reveal outcomes study of Anacetrapib,Merck's cholesterol drug clears main goal in late-stage study,BRIEF-Ablynx achieves second milestone in immuno-oncology collaboration
MS,CORRECTED-MOVES-Brennan heads to Morgan Stanley syndicate
MSFT,"BRIEF-Box, Microsoft announce expanded partnership to jointly offer BOX cloud content management with Azure to enterprise customers"
NVDA,BRIEF-Nvidia to launch graphic cards specifically designed for cryptocurrency mining - CNBC,"Volkswagen, Nvidia to cooperate on artificial intelligence","REFILE--Nvidia partners with Volvo, auto suppliers, in self-driving deals",Volvo and Autoliv team up with Nvidia for self-driving cars
PFE,"BRIEF-Pfizer expects to hire an additional 80 employees over coming years to support research at new research and development facility in Chesterfield, Missouri"
PXD,U.S. shale CEO sees Saudi Arabia moving to lift oil prices
QCOM,"U.S. antitrust lawsuit against Qualcomm to proceed, judge rules","U.S. antitrust lawsuit against Qualcomm to proceed, judge rules"
REGN,BRIEF-Sanofi and Regeneron announce EU approval for Kevzara
RIG,Ensco: Atwood Merger A Mistake
T,BRIEF-AT&T launches 5G trial with DIRECTV NOW in Austin
UA,"BRIEF-Under Armour board approves amendments to bylaws to reflect fact roles of CEO, president will be held by separate individuals",BRIEF-Under Armour names Patrik Frisk president and COO of the company
UPS,BRIEF-UPS says co's unit amended the UPS retirement plan and the UPS excess coordinating benefit plan,UPS looks to add more green vehicles to its fleet by 2025,BRIEF-UPS announces new sustainability goals to its fleet
UTX,BRIEF-United Technologies issues response regarding Carrier Indianapolis facility​
V,BRIEF-Visa commits to strategic investment in Klarna
WDC,"At last minute, Western Digital resubmits bid for Toshiba chip unit",BRIEF-Toshiba says aims for deal with preferred bidder despite Western Digital's latest offer,Western Digital says resubmitted bid with KKR for Toshiba's chip unit
WFC,"California moves forward on letting customers sue banks, inspired by Wells Fargo","California moves forward on letting customers sue banks, inspired by Wells Fargo",Wells Fargo to sell commercial insurance business,Wells Fargo to sell commercial insurance business,BRIEF-Wells Fargo to sell commercial insurance business to USI Insurance Services,USI Insurance to buy Wells Fargo's commercial insurance business
WMT,BRIEF-Bemax to supply its private label products to Wal-Mart.com customers
