AAPL,"Dialog Semi, smaller after Apple deal, targets new growth areas","Fitbit launches lower-cost fitness devices to combat Samsung, Apple","Fitbit launches lower-cost fitness devices to combat Samsung, Apple","Dialog Semi eyes opportunities in connected health, gaming: CEO","Dialog Semi eyes opportunities in connected health, gaming - CEO",Chinese online retailers slash iPhone prices for second time this year,Dialog Semi now sees 2019 revenue decline after Apple deal
ADP,U.S. private job growth slows in February but January revised sharply higher: ADP
AGN,"Allergan depression treatment fails studies, shares slip",Allergan's add-on treatment for depression fails late-stage studies
AMZN,"Amazon, Berkshire, JPMorgan healthcare company to be called Haven",Amazon to close all 87 U.S. pop-up stores - WSJ,Exclusive: Mexican central bank in talks with Amazon about new mobile payments
AON,Deals of the day-Mergers and acquisitions,"Insurer Aon abandons Willis Towers takeover plan, shares rise",Insurer Aon abandons Willis Towers deal
BA,"Ryanair eyes Airbus for Laudamotion, Boeing MAX 10 for main fleet","Ryanair eyes Airbus for Laudamotion, Boeing MAX 10 for main fleet"
BMY,Bristol-Myers defends Celgene bet as investor criticism grows,"Celgene buy best path forward, Bristol-Myers says"
CVX,"BW Offshore wins approval to buy Brazil oilfield from Petrobras, Chevron"
DAL,EasyJet CEO says no fixed timetable for Alitalia discussions
DLTR,"Dollar Tree chops value of Family Dollar brand, to shut 390 stores",Dollar Tree's holiday quarter same-store sales beat estimates
FB,"U.N. urges social media, investors to promote human rights in Myanmar"
FITB,U.S. Fed approves acquisition of MB Financial by Fifth Third Bancorp
GS,"Suits and ties now optional, Goldman Sachs hedges dress code"
JNJ,J&J nasal spray gets U.S. approval as first new type of anti-depressant in decades,J&J prices ketamine-like depression treatment at $590-$885 for two doses
MSFT,BRIEF-Schindler Forms BuildingMinds Start-Up
NEM,Newmont calls initial Nevada joint venture talks with Barrick 'productive'
NLSN,"Nielsen, Headset partner to study U.S. cannabis market"
PCG,No PG&E dividend payments while it tackles wildfire risk - judge
PM,Exclusive: Philip Morris paid for India manufacturing despite ban on foreign investment – documents
SE,Singapore's Sea Ltd prices follow-on offer at $22.50 per ADS
UNH,UnitedHealth unit improperly denied mental health coverage - judge
VRTX,Vertex cystic fibrosis triple combo therapy succeeds in important trials
XOM,Exxon Mobil CEO sets plan to boost spending; shares dip,Exxon Mobil Corp settles with Justice Dept over environmental violations,Oil prices end mixed after U.S. crude stocks build sharply,Exxon Mobil expects profit to grow over $4 bln from 2019 to 2020
