AAP,BRIEF-Advance Auto Parts is accelerating growth and plans to open new stores in 2017
AAPL,CORRECTED-(OFFICIAL)-Buffett says Berkshire owns 133 mln shares of Apple -CNBC,CORRECTED-OFFICIAL-Buffett says Berkshire owns 133 mln shares of Apple -CNBC
ADI,BRIEF-Analog Devices reports final regulatory approval for acquisition of Linear Technology
AIG,BRIEF-AIG names Martha Gallo as chief information officer
AIZ,BRIEF-Assurant says teaming up with Snoopwall to protect enterprises from data breaches and cyberattacks
AMGN,BRIEF-Amgen highlights Landmark Repatha (evolocumab) cardiovascular outcomes study,BRIEF-Coherus Biosciences says Amgen files trade secret action against company
AVB,BRIEF-Avalonbay Communities sees total rental revenue for established communities for quarter ending March to increase between 3.1-3.2 pct
BA,BRIEF-Boeing says 777x a little ahead of schedule
BIIB,Israel's BrainStorm names Biogen senior executive Kern as COO
CMCSA,BRIEF-Crius Energy says entered into 5-year strategic deal with Comcast to jointly offer integrated energy platform to service providers in U.S.
CRM,BRIEF-IBM and Salesforce announce global strategic partnership
CSX,UPDATE 2-CSX names Hunter Harrison CEO,BRIEF-CSX names Hunter Harrison as CEO,CSX names Hunter Harrison CEO,"CSX reaches deal with activist investor over new CEO, board seats -WSJ","BRIEF-CSX Corp has agreed to appoint Hunter Harrison as its next chief executive- WSJ, citing sources","BRIEF-CSX to pay Harrison as much as $107 mln in potential deal - CNBC, citing sources"
DAL,BRIEF-Delta Air Lines sees March quarter passenger unit revenue to be about flat yoy,Delta Air expects key revenue metric at low end of forecast
DHR,Danaher Corp to buy Israel's AVT for $100 million,RPT-BRIEF-Danaher Corporation's Product Identification Platform to buy AVT,BRIEF-Danaher Corporation's Product Identification Platform to buy AVT
DIS,BRIEF-Jakks Pacific renews licensing agreement with Disney consumer products
DLR,BRIEF-Digital Realty announces redemption of 6.625 pct series F preferred stock
FE,BRIEF-Perry nuclear power plant begins refueling and maintenance outage
GE,"BRIEF-GE, Baker Hughes get expected requests for additional information from DOJ",BRIEF-South Africa's Competition Commission recommends Tribunal to approve proposed merger between General Electric and Baker Hughes
GM,"GM will lay off 1,100 in Michigan after domestic production shift",Fitch: Sale of Opel/Vauxhall Improves GM's Profitability but Reduces Diversification,"GM shifts from bigger is better to less global, more profitable",PSA targets Opel turnaround as GM exits Europe,Fitch: Opel Acquisition Moderately Positive for PSA,"GM will layoff 1,100 in Michigan after production shift",Factbox: Details of GM's sale of Opel to PSA,GM says Opel sale will provide $2 billion for share buybacks,GM says Opel sale will provide $2 billion for share buybacks,Peugeot's Opel deal shows shrewd engineering,"GM shifts from bigger is better to less global, more profitable",Opel labor bosses say approval of sale depends on plans for future,Opel labour bosses say approval of sale depends on plans for future,BRIEF-GM says Feb China vehicle sales +0.4 pct y/y
GOOG,RPT-Alphabet lawsuit against Uber cements end of uneasy marriage,Alphabet lawsuit against Uber cements end of uneasy marriage
GOOGL,RPT-Alphabet lawsuit against Uber cements end of uneasy marriage,Alphabet lawsuit against Uber cements end of uneasy marriage
GT,"BRIEF-Goodyear Tire & Rubber on Feb. 28, board of co approved amendments to code of regulations to implement proxy access for eligible shareholders"
HAL,Weatherford International names Halliburton's McCollum as CEO,BRIEF-Halliburton announces chief financial officer departure
HON,"BRIEF-Honeywell forecasts 3,900 to 4,400 global helicopter deliveries over next 5 years"
IBM,BRIEF-IBM and Salesforce announce global strategic partnership,"BRIEF-IBM building first universal quantum computers for business, science"
ICE,BRIEF-Intercontinental Exchange issues statement on Competition Appeal Tribunal's Trayport ruling
INTC,BRIEF-Intel says John Donahoe informs he will not stand for re-election to board
KO,"Coca-Cola serves up gay-friendly ad for all genders, generations"
MAR,Marriott to speed up expansion of Starwood brands: CEO
MRK,BRIEF-Merck and pfizer announce U.S. Fda and EMA filing acceptances
MSFT,BRIEF-Steelcase and Microsoft announce development of technology-enabled spaces designed to boost creative work
NEM,Newmont joins gold 'staking rush' in Canada's once-fabled Yukon,BRIEF-Goldstrike forms strategic alliance with Newmont and its unit
NFLX,BRIEF-Videocon d2h signs partnership with Netflix
PEG,"BRIEF-PSEG outlines 5-year, $15 bln capital investment program"
PFE,BRIEF-Merck and pfizer announce U.S. Fda and EMA filing acceptances
RIG,5%+ Dividend Yield Portfolio: New Rules For FOMO (February 2017 Review)
SHW,REFILE-BRIEF-Sherwin-Williams says CEO Morikis' 2016 compensation was $9.65 mln
TAP,BRIEF-Molson Coors Brewing Company announces pricing of its offering of U.S. dollar-denominated senior notes,BRIEF-Molson Coors Brewing Co announces proposed offering of United States dollar-denominated senior notes
TXT,BRIEF-Textron announces acquisition of Arctic Cat
USB,Fitch: Corporate Tax Changes May Aid US Bank Earnings
WDC,BRIEF-Rambus signs license agreement with Western Digital
WFC,Wells Fargo names Allen Parker general counsel,Wells Fargo names Allen Parker general counsel,BRIEF-Wells Fargo & Co names Allen Parker general counsel,BRIEF-Ciber says enters waiver and amendment with Wells Fargo
XOM,Factbox: Trump on Twitter (March 6) - Exxon Mobil $20 billion investment,CERAWEEK-Exxon to invest $20 bln on U.S. Gulf refining projects
ZION,Fitch Plans to Withdraw Zions Bancorporation's Ratings
