AMGN,BRIEF-Amgen submits applications in the U.S. and Europe to expand current indication for xgeva
BA,Iran's Aseman Airlines signs deal to buy at least 30 Boeing jets,UPDATE 1-Iran's Aseman Airlines signs up to buy at least 30 Boeing jets,BRIEF-Boeing announces agreement with Iran Aseman Airlines for 30 737 MAXs
BEN,Templeton's Hasenstab buys Ghana's cedi bonds - source,BRIEF-Noble Group says Franklin Resources ceases to be a substantial shareholder
BLK,BlackRock's big funds cut commission rates for Wall Street research,Blackrock among those seeking to block Novo Banco-Lone Star deal
BMY,BRIEF-FDA accepts for priority review Bristol-Myers' application for Opdivo in previously treated metastatic colorectal cancer
CB,BRIEF-Chubb says CEO Evan Greenberg's 2016 total compensation was $24.4 mln – SEC Filing
CME,BRIEF-CME Group Inc announces first trades of Monday weekly equity index options,BRIEF-CME Group March 2017 average daily volume (ADV) reaches 16.9 mln contracts
COP,U.S. LNG exports will slow as domestic gas demand grows -ConocoPhillips CEO
CSCO,BRIEF-Ericsson and Cisco to strengthen Nextel IP network in Brazil
CTL,BRIEF-CenturyLink signs agreement to provide  real-time monitoring of opioid prescriptions
CVX,LNG supply gap to open up if new projects not sanctioned: Chevron vice chairman,"CORRECTED-BRIEF-Chevron has opportunities to drive down ""everyday operating costs"" - exec"
DAL,Delta shares down after carrier cuts revenue metric a second time,"BRIEF-Delta Air Lines says March total system ASMS 21.16 billion, up 1 pct",BRIEF-Delta reports financial and operating performance for march 2017
DD,"BRIEF-FMC Corp says in connection with purchase agreement with DuPont, co entered into commitment letters - SEC Filing"
FB,New York's top court rejects Facebook search warrant challenge,WhatsApp mulls foray into digital payments with India launch
FCX,"Chile's Codelco sees copper prices stable, investment steady"
FMC,"BRIEF-FMC Corp says in connection with purchase agreement with DuPont, co entered into commitment letters - SEC Filing"
GE,GE must face lawsuit over mercury at former NJ factory-ruling,BRIEF-GE selected by Lincoln Clean Energy and I Squared Capital for Texas Wind Project
GM,GM's German-made Buick highlights risks from trade policy,"GM remains most valuable U.S. car company, Tesla is No. 2",Electric car maker Tesla passes GM as most valuable U.S. car company
GOOG,Uber exec has 'no basis' to believe criminal probe underway -court filing,Uber executive has 'no basis' to believe criminal probe underway: court filing
GOOGL,Uber exec has 'no basis' to believe criminal probe underway -court filing,Uber executive has 'no basis' to believe criminal probe underway: court filing
GPS,BRIEF-Gap Inc says CEO Arthur Peck's total compensation in 2016 was $8.9 million
HON,BRIEF-Honeywell's announces satellite-based solution for remote workers safety
HPQ,REFILE-EU mergers and takeovers (April 4)
JPM,JPMorgan CEO calls for regulatory changes in shareholder letter,JPMorgan CEO calls for regulatory changes in shareholder letter,BRIEF-JPMorgan CEO Dimon's annual letter excerpts,JPMorgan's Dimon calls for regulatory reform in shareholder letter
KSU,BRIEF-Kansas City Southern's CEO's 2016 total compensation $5.9 mln
LMT,Lockheed gets Pentagon approval for $27 billion helicopter program,Lockheed CH-53K helicopter gets production go ahead from Pentagon
MET,BRIEF-Metlife invests $10.2 bln in private placements in 2016
MKC,BRIEF-Mccormick & Co expects to reach at least $5 bln in annual net sales by 2019
NAVI,BRIEF-Navient appoints David Yowan to board of directors
NLSN,BRIEF-Nielsen Holdings announces official roll-out of U.S. e-Commerce measurement solution
PYPL,BRIEF-PayPal and Visa extend partnership to accelerate adoption of digital and mobile payments across Asia Pacific
QCOM,"Qualcomm, NXP receive antitrust approval",BRIEF-Qualcomm extends cash tender offer for all outstanding shares of NXP
RIG,Transocean Bags Contract With Statoil,Transocean Can Afford To Wait,BRIEF-Statoil awards Transocean two rig contracts at around $113 mln offshore UK and Norway
RL,"Ralph Lauren to cut jobs, close flagship Fifth Avenue Polo store","BRIEF-Ralph Lauren to cut jobs, close flagship Polo store in NY","Ralph Lauren to cut jobs, close flagship Polo store in New York"
ROST,BRIEF-Ross Stores CEO Barbara Rentler's 2016 total compensation $11.1 mln
SWK,"BRIEF-Ikegps says Stanley Black & Decker made decision to defer acceptance of 9,000 units"
T,BRIEF-Connected Io Ltd says received purchase order from AT&T wireless distributor
TJX,BRIEF-TJX Companies Inc announces 20% increase in common stock dividend
TMO,BRIEF-Thermo fisher scientific CEO Marc Casper's total 2016 compensation was $17.8 mln
V,BRIEF-PayPal and Visa extend partnership to accelerate adoption of digital and mobile payments across Asia Pacific
VAR,BRIEF-Varian Medical Systems establishes direct sales and service operation in South Africa
VFC,BRIEF-VF Corp enters agreement to sell licensed sports group business to Fanatics Inc
WFC,Glass Lewis asks Wells Fargo investors to vote against six directors,BRIEF-Finicity and Wells Fargo ink data exchange deal
WMT,Walmex completes sale of clothing chain Suburbia to Liverpool
XOM,Petrobras CEO says Exxon expressed 'strong interest' in pre-salt oil,Exxon in talks to expand into Brazil: WSJ,BRIEF-Exxon eyes Brazil expansion - WSJ
ZION,BRIEF-Zions Bancorp's board grants waiver to company's code of conduct requested by its CEO
