AAPL,BRIEF-Vanguard Group hikes passive stake in Apple to 6.3 pct from 5.8 pct
ACN,BRIEF-Accenture to acquire iDefense Security Intelligence Services
ALK,BRIEF-Alaska Air Group announces passenger load factor for Jan
AMGN,BRIEF-Regeneron says price increases unrelated from innovation will be pushed back on
AMZN,"BRIEF-Amazon to create 2,000 new full-time jobs at two new California fulfillment centers"
BA,"Boeing CEO sees risk in slow sales of 777, 787 jetliners",BRIEF-Boeing says 15 new orders (BDS USAF Tanker Program for 15 767s) for the week through Jan 31,Singapore Airlines places $14 billion wide-body Boeing order,BRIEF-Singapore Airlines agrees to place $13.8 bln order with Boeing,BRIEF-OHB says MT Aerospace awarded further contracts by Boeing,Boeing wins Singapore Airline order for wide-body planes - source
CME,CME adds InVivo silo to EU wheat delivery network
CVX,BRIEF-State Street reports 6.23 pct passive stake in Chevron
DD,BRIEF-Enterprise Inns say on track to deliver FY expectations; changes name to Ei Group Plc
DOW,BRIEF-Dow Chemical updates on patent dispute with Bayer,BRIEF-Dow declares quarterly dividend of 46 cents per share
DTE,BRIEF-DTE Energy posts Q4 earnings per share $0.73
FB,BRIEF-MTV's Mina Lefevre to join Facebook as head of originals development- Facebook post
FCX,Rio Tinto considers exiting interest in Freeport Indonesia mine -The Australian
FOXA,News Corp's adjusted profit edges past analysts estimates,News Corp posts second-quarter loss
GM,"Global automakers blame tax policy, Lunar New Year for China sales drop",BRIEF-GM says Jan China vehicle sales -24 percent y/y
HON,BRIEF-Honeywell sets regular quarterly dividend of $0.665/share
HUM,"RPT-DEALTALK-Cigna, Humana could still combine despite anti-trust rulings -analysts","Cigna, Humana could still combine despite anti-trust rulings: analysts"
K,Kellogg's adjusted profit beats estimates as costs fall,"Kellogg's quarterly loss widens, sales fall further",BRIEF-Kellogg Co Q4 results press release,Kellogg to switch delivery model for U.S. snacks unit to cut costs
LUV,BRIEF-Southwest Airlines employees earn $586 million in 2016 ProfitSharing
NLSN,BRIEF-Nielsen Q4 EPS $0.44
NOV,BRIEF-National Oilwell Varco says Mr Jarvis to retire from the board
NVDA,Graphics-chip maker Nvidia's revenue beats expectations,"BRIEF-NVIDIA Corp says GPU business revenue for the fourth quarter was $1.85 billion, up 57 percent from a year earlier",BRIEF-NVIDIA announces financial results for fourth quarter and fiscal 2017,Graphics-chip maker Nvidia's revenue surges 55.1 pct
OXY,Occidental Petroleum loss bigger than expected due to higher costs,BRIEF-Occidental Petroleum reports Q4 loss per share of $0.36,Occidental Petroleum posts smaller quarterly loss
PRU,"Prudential to abide by current financial rules, despite Trump review"
PSX,"BRIEF-Phillips 66 amended by-laws to incorporate a ""proxy access"" by-law"
REGN,Regeneron pins hope on eczema drug as Eylea sales slow,BRIEF-Regeneron says price increases unrelated from innovation will be pushed back on,BRIEF-Regeneron posts Q4 adj. profit $3.04/shr,Regeneron revenue rises 11.7 pct on Eylea eye drug
RIG,"BRIEF-Transocean says as of February 9, 2017, co's contract backlog was $11.3 bln"
SEE,BRIEF-Sealed Air reports Q4 earnings per share $0.87
STT,"BRIEF-State Street Corp reports 6.30 percent passive stake in Berkshire Hathaway Inc as of Dec 31, 2016",BRIEF-State Street reports 6.23 pct passive stake in Chevron
VRSN,BRIEF-Verisign reports fourth quarter and full year 2016 results
XOM,India's Petronet to cut spot LNG cargo purchases in FY 18
