AMZN,"U.S. presidential hopeful Warren wants breakup of Google, Facebook and Amazon"
CME,Trading slips away from London ahead of Brexit
COP,Venezuela must pay Conoco over $8 billion: World Bank,Venezuela must pay more than $8bln in ConocoPhillips dispute -World Bank
COST,"Costco beats profit estimates as margin pressures ease, shares rise"
CTXS,Citrix Systems says hackers gained access to its internal network
DOW,DowDuPont to separate material science unit on April 1,DowDuPont board approves material science unit split by April 1
EMR,"As trade wars rage, Emerson plots new U.S. expansion","RPT-INSIGHT-As trade wars rage, Emerson plots new US expansion"
GS,"Versum, Entegris see extra merger benefits, Merck hires Goldman",Merck KGaA mandates Goldman as additional advisor for Versum deal
LUV,FAA warns of safety risk due to Southwest-mechanics standoff - WSJ,"U.S. FAA warns Southwest, union that contract dispute could pose safety concerns"
MA,Mastercard drops bid for UK's Earthport
MAR,"Marriott CEO apologizes for data breach, unsure if China responsible"
PCG,PG&E submits safety report to California regulator,PG&E unveils bankruptcy bonus plan it says is geared toward safety
PM,"Exclusive: India investigating Philip Morris, Godfrey Phillips: source"
T,Democrats probe whether White House interfered in AT&T Time Warner merger
V,Mastercard drops bid for UK's Earthport
